,Date,Mining Revenue
1753,2015-04-27,771274.35
1754,2015-04-26,816453.96
1755,2015-04-25,902741.4
1756,2015-04-24,696484.88
1757,2015-04-23,815702.72
1758,2015-04-22,852287.94
1759,2015-04-21,897496.08
1760,2015-04-20,935583.95
1761,2015-04-19,770156.64
1762,2015-04-18,742104.16
1763,2015-04-17,749061.88
1764,2015-04-16,795633.3
1765,2015-04-15,676586.4
1766,2015-04-14,856656.0
1767,2015-04-13,800004.6
1768,2015-04-12,808298.64
1769,2015-04-11,814721.4
1770,2015-04-10,843606.09
1771,2015-04-09,879723.18
1772,2015-04-08,735211.1
1773,2015-04-07,1019620.68
1774,2015-04-06,825228.0
1775,2015-04-05,973886.67
1776,2015-04-04,980821.05
1777,2015-04-03,963883.71
1778,2015-04-02,931756.04
1779,2015-04-01,865953.6
1780,2015-03-31,908277.88
1781,2015-03-30,873821.52
1782,2015-03-29,924217.35
1783,2015-03-28,946218.24
1784,2015-03-27,1072838.45
1785,2015-03-26,942153.22
1786,2015-03-25,1023257.2
1787,2015-03-24,1038159.87
1788,2015-03-23,1015589.19
1789,2015-03-22,869288.5
1790,2015-03-21,925351.87
1791,2015-03-20,919951.8
1792,2015-03-19,935886.42
1793,2015-03-18,941109.0
1794,2015-03-17,1030114.78
1795,2015-03-16,956704.32
1796,2015-03-15,1045239.02
1797,2015-03-14,955514.02
1798,2015-03-13,1009810.88
1799,2015-03-12,992985.21
1800,2015-03-11,1221552.85
1801,2015-03-10,1114781.46
1802,2015-03-09,952708.72
1803,2015-03-08,1071653.31
1804,2015-03-07,975886.54
1805,2015-03-06,1079500.04
1806,2015-03-05,760764.32
1807,2015-03-04,1109701.0
1808,2015-03-03,1065967.0
1809,2015-03-02,993508.46
1810,2015-03-01,931320.72
1811,2015-02-28,857096.24
1812,2015-02-27,1006856.0
1813,2015-02-26,858325.0
1814,2015-02-25,934079.85
1815,2015-02-24,831706.4
1816,2015-02-23,815115.42
1817,2015-02-22,893732.0
1818,2015-02-21,850966.24
1819,2015-02-20,1013940.28
1820,2015-02-19,993659.67
1821,2015-02-18,948874.8
1822,2015-02-17,949160.0
1823,2015-02-16,935184.9
1824,2015-02-15,820538.37
1825,2015-02-14,991297.71
1826,2015-02-13,843389.1
1827,2015-02-12,757105.79
1828,2015-02-11,835570.36
1829,2015-02-10,828682.24
1830,2015-02-09,856876.32
1831,2015-02-08,717658.5
1832,2015-02-07,970889.92
1833,2015-02-06,966981.42
1834,2015-02-05,801443.19
1835,2015-02-04,898474.72
1836,2015-02-03,801295.88
1837,2015-02-02,822201.0
1838,2015-02-01,940487.92
1839,2015-01-31,892843.9
1840,2015-01-30,802163.46
1841,2015-01-29,993622.59
1842,2015-01-28,987528.5
1843,2015-01-27,967817.14
1844,2015-01-26,866260.77
1845,2015-01-25,781361.82
1846,2015-01-24,742971.68
1847,2015-01-23,725422.39
1848,2015-01-22,880165.7
1849,2015-01-21,739857.6
1850,2015-01-20,641951.86
1851,2015-01-19,826197.1
1852,2015-01-18,789179.66
1853,2015-01-17,677501.44
1854,2015-01-16,768009.0
1855,2015-01-15,761422.01
1856,2015-01-14,668935.0
1857,2015-01-13,609318.71
1858,2015-01-12,1115640.0
1859,2015-01-11,1004330.25
1860,2015-01-10,984120.0
1861,2015-01-09,1056268.8
1862,2015-01-08,938075.2
1863,2015-01-07,1027758.4
1864,2015-01-06,1089761.6
1865,2015-01-05,1166988.8
1866,2015-01-04,1129778.1
1867,2015-01-03,1242878.63
1868,2015-01-02,1267761.5
1869,2015-01-01,1312680.6
1870,2014-12-31,1233733.8
1871,2014-12-30,1146848.67
1872,2014-12-29,1333123.11
1873,2014-12-28,1329372.5
1874,2014-12-27,1263774.55
1875,2014-12-26,1186373.44
1876,2014-12-25,1351958.54
1877,2014-12-24,1240583.33
1878,2014-12-23,1369405.44
1879,2014-12-22,1076732.14
1880,2014-12-21,1188717.48
1881,2014-12-20,1152000.9
1882,2014-12-19,989099.82
1883,2014-12-18,1108773.0
1884,2014-12-17,1014421.6
1885,2014-12-16,1124341.47
1886,2014-12-15,1351903.85
1887,2014-12-14,1169356.8
1888,2014-12-13,1255861.35
1889,2014-12-12,1264439.88
1890,2014-12-11,1295135.7
1891,2014-12-10,1443188.64
1892,2014-12-09,1222161.81
1893,2014-12-08,1380691.62
1894,2014-12-07,1149733.8
1895,2014-12-06,1360045.8
1896,2014-12-05,1407286.74
1897,2014-12-04,1380382.38
1898,2014-12-03,1149123.5
1899,2014-12-02,1361198.52
1900,2014-12-01,1369993.08
1901,2014-11-30,1470379.56
1902,2014-11-29,1428154.92
1903,2014-11-28,1461602.32
1904,2014-11-27,1224429.32
1905,2014-11-26,1332726.72
1906,2014-11-25,1223868.36
1907,2014-11-24,1492608.0
1908,2014-11-23,1283532.64
1909,2014-11-22,1425167.8
1910,2014-11-21,1111029.7
1911,2014-11-20,1243162.9
1912,2014-11-19,1288459.26
1913,2014-11-18,1429601.33
1914,2014-11-17,1443522.72
1915,2014-11-16,1394951.4
1916,2014-11-15,1403379.54
1917,2014-11-14,1452599.28
1918,2014-11-13,1490042.4
1919,2014-11-12,1457077.16
1920,2014-11-11,1291511.52
1921,2014-11-10,1489196.94
1922,2014-11-09,1243626.6
1923,2014-11-08,1352580.24
1924,2014-11-07,1236927.64
1925,2014-11-06,1265878.48
1926,2014-11-05,1372405.87
1927,2014-11-04,1353011.52
1928,2014-11-03,1266423.47
1929,2014-11-02,1342197.92
1930,2014-11-01,1313816.07
1931,2014-10-31,1606897.35
1932,2014-10-30,1462243.0
1933,2014-10-29,1241173.89
1934,2014-10-28,1335639.22
1935,2014-10-27,1332240.5
1936,2014-10-26,1158701.8
1937,2014-10-25,1329619.79
1938,2014-10-24,1465384.48
1939,2014-10-23,1305632.13
1940,2014-10-22,1650923.7
1941,2014-10-21,1359144.0
1942,2014-10-20,1332696.9
1943,2014-10-19,1307006.4
1944,2014-10-18,1650684.48
1945,2014-10-17,1286691.63
1946,2014-10-16,1422111.24
1947,2014-10-15,1452678.0
1948,2014-10-14,1446969.57
1949,2014-10-13,1463662.02
1950,2014-10-12,1353884.13
1951,2014-10-11,1290564.15
1952,2014-10-10,1431572.36
1953,2014-10-09,1350163.22
1954,2014-10-08,1138502.88
1955,2014-10-07,1252691.6
1956,2014-10-06,1328774.4
1957,2014-10-05,1310061.87
1958,2014-10-04,1205568.0
1959,2014-10-03,1286220.0
1960,2014-10-02,1394779.35
1961,2014-10-01,1401226.99
1962,2014-09-30,1458738.04
1963,2014-09-29,1321894.34
1964,2014-09-28,1324680.0
1965,2014-09-27,1286776.14
1966,2014-09-26,1548445.08
1967,2014-09-25,1668231.04
1968,2014-09-24,1765648.08
1969,2014-09-23,1601478.0
1970,2014-09-22,1577856.3
1971,2014-09-21,1781219.2
1972,2014-09-20,1801037.04
1973,2014-09-19,1619892.29
1974,2014-09-18,1985517.03
1975,2014-09-17,2122176.0
1976,2014-09-16,1983852.0
1977,2014-09-15,1763838.3
1978,2014-09-14,2025587.4
1979,2014-09-13,2127699.24
1980,2014-09-12,1898185.05
1981,2014-09-11,1904140.0
1982,2014-09-10,1898407.42
1983,2014-09-09,1545448.24
1984,2014-09-08,1828275.96
1985,2014-09-07,1979673.78
1986,2014-09-06,2025388.9
1987,2014-09-05,1814873.85
1988,2014-09-04,2034396.0
1989,2014-09-03,1884421.36
1990,2014-09-02,1734368.9
1991,2014-09-01,1814538.4
1992,2014-08-31,2334454.32
1993,2014-08-30,2171218.92
1994,2014-08-29,2129878.4
1995,2014-08-28,2310083.65
1996,2014-08-27,2077894.24
1997,2014-08-26,2134744.77
1998,2014-08-25,1694749.56
1999,2014-08-24,2098161.0
2000,2014-08-23,1982263.92
2001,2014-08-22,2091138.75
2002,2014-08-21,2214059.58
2003,2014-08-20,2009922.6
2004,2014-08-19,2516475.0
2005,2014-08-18,2053013.15
2006,2014-08-17,2047204.56
2007,2014-08-16,2183101.0
2008,2014-08-15,2034983.6
2009,2014-08-14,2223314.92
2010,2014-08-13,2165901.18
2011,2014-08-12,2584002.98
2012,2014-08-11,2640682.17
2013,2014-08-10,2641031.16
2014,2014-08-09,2551035.74
2015,2014-08-08,2378414.8
2016,2014-08-07,2311376.64
2017,2014-08-06,2231599.2
2018,2014-08-05,1921655.52
2019,2014-08-04,2010486.9
2020,2014-08-03,2245920.32
2021,2014-08-02,2504792.06
2022,2014-08-01,2308439.9
2023,2014-07-31,2262546.0
2024,2014-07-30,2514709.8
2025,2014-07-29,2171902.5
2026,2014-07-28,2000946.64
2027,2014-07-27,2389592.83
2028,2014-07-26,2090942.92
2029,2014-07-25,2371191.65
2030,2014-07-24,2245407.3
2031,2014-07-23,2277178.61
2032,2014-07-22,2227013.58
2033,2014-07-21,2312487.9
2034,2014-07-20,2656636.43
2035,2014-07-19,2719265.2
2036,2014-07-18,2510621.96
2037,2014-07-17,2683662.0
2038,2014-07-16,2562788.76
2039,2014-07-15,2156791.37
2040,2014-07-14,2264500.8
2041,2014-07-13,2434643.1
2042,2014-07-12,2612605.32
2043,2014-07-11,2370595.91
2044,2014-07-10,2392970.58
2045,2014-07-09,2490612.24
2046,2014-07-08,2533469.4
2047,2014-07-07,2167600.3
2048,2014-07-06,2369185.66
2049,2014-07-05,2409626.24
2050,2014-07-04,2548314.9
2051,2014-07-03,2148517.44
2052,2014-07-02,2281152.0
2053,2014-07-01,2265705.9
2054,2014-06-30,1943700.0
2055,2014-06-29,2597368.0
2056,2014-06-28,2796722.72
2057,2014-06-27,2759324.45
2058,2014-06-26,2438734.0
2059,2014-06-25,2642787.0
2060,2014-06-24,2904863.94
2061,2014-06-23,2341748.5
2062,2014-06-22,2881450.72
2063,2014-06-21,2797746.66
2064,2014-06-20,2750677.88
2065,2014-06-19,2288559.84
2066,2014-06-18,2576805.2
2067,2014-06-17,2666116.65
2068,2014-06-16,3026170.0
2069,2014-06-15,2611322.91
2070,2014-06-14,2459869.28
2071,2014-06-13,2451384.0
2072,2014-06-12,2398279.0
2073,2014-06-11,2342363.4
2074,2014-06-10,2883561.93
2075,2014-06-09,2219671.3
2076,2014-06-08,2450216.0
2077,2014-06-07,2508586.2
2078,2014-06-06,2433488.25
2079,2014-06-05,2395764.64
2080,2014-06-04,2957055.42
2081,2014-06-03,3176090.7
2082,2014-06-02,2832232.65
2083,2014-06-01,3027285.3
2084,2014-05-31,2363294.05
2085,2014-05-30,2489105.61
2086,2014-05-29,1867016.0
2087,2014-05-28,2548876.54
2088,2014-05-27,1883513.19
2089,2014-05-26,2473824.0
2090,2014-05-25,2175800.0
2091,2014-05-24,2196642.24
2092,2014-05-23,2089836.14
2093,2014-05-22,2193318.08
2094,2014-05-21,2208604.81
2095,2014-05-20,2176239.87
2096,2014-05-19,1979872.7
2097,2014-05-18,1725066.12
2098,2014-05-17,2058582.72
2099,2014-05-16,2050664.62
2100,2014-05-15,1868696.38
2101,2014-05-14,1683457.38
2102,2014-05-13,1871243.85
2103,2014-05-12,1738185.5
2104,2014-05-11,1809165.0
2105,2014-05-10,2006482.7
2106,2014-05-09,1882663.3
2107,2014-05-08,1727589.5
2108,2014-05-07,1825905.2
2109,2014-05-06,2007489.45
2110,2014-05-05,1342102.71
2111,2014-05-04,1661523.89
2112,2014-05-03,1568979.5
2113,2014-05-02,1906840.11
2114,2014-05-01,1937562.12
2115,2014-04-30,1644238.0
2116,2014-04-29,1773787.4
2117,2014-04-28,1860414.0
2118,2014-04-27,1842258.6
2119,2014-04-26,2068904.8
2120,2014-04-25,1888943.1
2121,2014-04-24,1813512.4
2122,2014-04-23,2138759.7
2123,2014-04-22,1906720.45
2124,2014-04-21,2202474.0
2125,2014-04-20,2130809.4
2126,2014-04-19,2043591.2
2127,2014-04-18,1877681.76
2128,2014-04-17,2160675.0
2129,2014-04-16,1913010.0
2130,2014-04-15,2396149.81
2131,2014-04-14,2068130.96
2132,2014-04-13,2018520.0
2133,2014-04-12,1703744.82
2134,2014-04-11,1600254.61
2135,2014-04-10,1762796.0
2136,2014-04-09,1611997.8
2137,2014-04-08,1777684.05
2138,2014-04-07,1640071.62
2139,2014-04-06,1635965.53
2140,2014-04-05,2027406.08
2141,2014-04-04,2246998.38
2142,2014-04-03,2326614.03
2143,2014-04-02,2063910.0
2144,2014-04-01,2151561.37
2145,2014-03-31,1924427.0
2146,2014-03-30,1677089.7
2147,2014-03-29,2141742.96
2148,2014-03-28,2307261.0
2149,2014-03-27,2178597.6
2150,2014-03-26,2322300.5
2151,2014-03-25,2197695.78
2152,2014-03-24,2852564.0
2153,2014-03-23,2914481.07
2154,2014-03-22,2458598.0
2155,2014-03-21,2633154.6
2156,2014-03-20,2470920.0
2157,2014-03-19,2364889.67
2158,2014-03-18,2279145.0
2159,2014-03-17,2788660.8
2160,2014-03-16,2514362.4
2161,2014-03-15,2790767.94
2162,2014-03-14,2220643.83
2163,2014-03-13,2724023.79
2164,2014-03-12,2707735.7
2165,2014-03-11,2625523.5
2166,2014-03-10,2574416.61
2167,2014-03-09,2623414.88
2168,2014-03-08,2671683.0
2169,2014-03-07,2602004.4
2170,2014-03-06,2670129.28
2171,2014-03-05,2685329.15
2172,2014-03-04,2366891.73
2173,2014-03-03,2375406.0
2174,2014-03-02,2091711.68
2175,2014-03-01,2122551.0
2176,2014-02-28,2725128.55
2177,2014-02-27,2670130.71
2178,2014-02-26,2657039.82
2179,2014-02-25,2253504.0
2180,2014-02-24,2486835.0
2181,2014-02-23,2858697.97
2182,2014-02-22,2483565.76
2183,2014-02-21,2385798.24
2184,2014-02-20,2499200.3
2185,2014-02-19,2987376.84
2186,2014-02-18,2631807.23
2187,2014-02-17,2672004.0
2188,2014-02-16,3015246.0
2189,2014-02-15,2939858.46
2190,2014-02-14,3220703.2
2191,2014-02-13,2861830.86
2192,2014-02-12,2794771.9
2193,2014-02-11,2804620.0
2194,2014-02-10,2552270.0
2195,2014-02-09,2688060.0
2196,2014-02-08,3101609.0
2197,2014-02-07,3075109.2
2198,2014-02-06,3259042.0
2199,2014-02-05,3430400.0
2200,2014-02-04,3428753.9
2201,2014-02-03,3956695.6
2202,2014-02-02,3654462.63
2203,2014-02-01,4028542.63
2204,2014-01-31,3702735.0
2205,2014-01-30,3207871.81
2206,2014-01-29,3184666.8
2207,2014-01-28,3331232.6
2208,2014-01-27,3136749.0
2209,2014-01-26,3316174.47
2210,2014-01-25,3132922.0
2211,2014-01-24,3879215.6
2212,2014-01-23,3630947.32
2213,2014-01-22,3872557.15
2214,2014-01-21,3550168.96
2215,2014-01-20,3815931.36
2216,2014-01-19,3841796.0
2217,2014-01-18,3275853.11
2218,2014-01-17,3044327.0
2219,2014-01-16,4165301.7
2220,2014-01-15,3640023.8
2221,2014-01-14,3169736.5
2222,2014-01-13,4109431.21
2223,2014-01-12,4051611.0
2224,2014-01-11,4626025.95
2225,2014-01-10,4188602.52
2226,2014-01-09,3671204.29
2227,2014-01-08,4076107.31
2228,2014-01-07,4068012.2
2229,2014-01-06,4160971.34
2230,2014-01-05,4043648.0
2231,2014-01-04,3052674.56
2232,2014-01-03,3296592.69
2233,2014-01-02,2775832.62
2234,2014-01-01,3741222.1
2235,2013-12-31,3096516.0
2236,2013-12-30,3594982.4
2237,2013-12-29,2688325.19
2238,2013-12-28,2884318.71
2239,2013-12-27,3139657.88
2240,2013-12-26,3294608.12
2241,2013-12-25,2837597.84
2242,2013-12-24,2693937.74
2243,2013-12-23,2550641.4
2244,2013-12-22,2650557.0
2245,2013-12-21,2504512.5
2246,2013-12-20,3343560.0
2247,2013-12-19,3535995.0
2248,2013-12-18,3035210.88
2249,2013-12-17,3468829.05
2250,2013-12-16,3430851.0
2251,2013-12-15,3783686.37
2252,2013-12-14,4334741.1
2253,2013-12-13,3639336.0
2254,2013-12-12,3521703.0
2255,2013-12-11,3515555.4
2256,2013-12-10,4726127.12
2257,2013-12-09,4256577.0
2258,2013-12-08,3258515.93
2259,2013-12-07,3505537.8
2260,2013-12-06,4731942.0
2261,2013-12-05,4417748.64
2262,2013-12-04,5117346.0
2263,2013-12-03,5057260.0
2264,2013-12-02,4062353.38
2265,2013-12-01,4745240.0
2266,2013-11-30,4504479.12
2267,2013-11-29,5040135.0
2268,2013-11-28,4623238.0
2269,2013-11-27,4015058.0
2270,2013-11-26,3484367.6
2271,2013-11-25,3678466.0
2272,2013-11-24,3596751.72
2273,2013-11-23,3411457.29
2274,2013-11-22,3175653.0
2275,2013-11-21,2589383.7
2276,2013-11-20,2439500.0
2277,2013-11-19,2187880.93
2278,2013-11-18,2405535.0
2279,2013-11-17,2240920.0
2280,2013-11-16,2130799.95
2281,2013-11-15,1752786.32
2282,2013-11-14,1769292.0
2283,2013-11-13,1850107.36
2284,2013-11-12,1679492.75
2285,2013-11-11,1675519.06
2286,2013-11-10,1262461.32
2287,2013-11-09,1308087.36
2288,2013-11-08,1117647.48
2289,2013-11-07,1159633.44
2290,2013-11-06,1076302.64
2291,2013-11-05,1059769.11
2292,2013-11-04,1140581.7
2293,2013-11-03,1018529.4
2294,2013-11-02,1112209.2
2295,2013-11-01,972503.4
2296,2013-10-31,1059460.55
2297,2013-10-30,1004339.82
2298,2013-10-29,798457.59
2299,2013-10-28,886657.5
2300,2013-10-27,844909.14
2301,2013-10-26,903581.88
2302,2013-10-25,1044809.26
2303,2013-10-24,1032543.72
2304,2013-10-23,1061934.45
2305,2013-10-22,1201693.48
2306,2013-10-21,896151.27
2307,2013-10-20,899308.17
2308,2013-10-19,909425.5
2309,2013-10-18,658078.3
2310,2013-10-17,646991.62
2311,2013-10-16,781625.13
2312,2013-10-15,869693.04
2313,2013-10-14,878457.06
2314,2013-10-13,746783.44
2315,2013-10-12,632166.21
2316,2013-10-11,564818.52
2317,2013-10-10,620012.72
2318,2013-10-09,579968.0
2319,2013-10-08,484957.44
2320,2013-10-07,476725.2
2321,2013-10-06,616633.6
2322,2013-10-05,644124.51
2323,2013-10-04,546926.0
2324,2013-10-03,612818.0
2325,2013-10-02,455489.2
2326,2013-10-01,627414.96
2327,2013-09-30,519050.8
2328,2013-09-29,540453.9
2329,2013-09-28,544203.0
2330,2013-09-27,562939.2
2331,2013-09-26,532926.55
2332,2013-09-25,668088.4
2333,2013-09-24,619815.04
2334,2013-09-23,684114.22
2335,2013-09-22,635632.06
2336,2013-09-21,580573.5
2337,2013-09-20,602542.8
2338,2013-09-19,618762.6
2339,2013-09-18,518843.94
2340,2013-09-17,575933.4
2341,2013-09-16,536089.08
2342,2013-09-15,576990.54
2343,2013-09-14,673938.72
2344,2013-09-13,676858.04
2345,2013-09-12,671022.8
2346,2013-09-11,626456.8
2347,2013-09-10,577218.42
2348,2013-09-09,590659.3
2349,2013-09-08,444056.97
2350,2013-09-07,492855.3
2351,2013-09-06,585630.52
2352,2013-09-05,511611.59
2353,2013-09-04,554360.76
2354,2013-09-03,607244.75
2355,2013-09-02,775828.63
2356,2013-09-01,729321.5
2357,2013-08-31,717779.25
2358,2013-08-30,610597.47
2359,2013-08-29,596683.12
2360,2013-08-28,526846.5
2361,2013-08-27,511329.52
2362,2013-08-26,458603.6
2363,2013-08-25,407004.5
2364,2013-08-24,508919.62
2365,2013-08-23,581466.8
2366,2013-08-22,581359.37
2367,2013-08-21,568944.0
2368,2013-08-20,477976.3
2369,2013-08-19,457988.09
2370,2013-08-18,492030.38
2371,2013-08-17,462826.56
2372,2013-08-16,428025.95
2373,2013-08-15,416608.92
2374,2013-08-14,389416.79
2375,2013-08-13,518146.09836000006
2376,2013-08-12,603616.1400199999
2377,2013-08-11,559024.60383
2378,2013-08-10,513500.57208
2379,2013-08-09,536563.5
2380,2013-08-08,519588.1
2381,2013-08-07,467808.0
2382,2013-08-06,509301.2117
2383,2013-08-05,513592.8
2384,2013-08-04,450833.45913000003
2385,2013-08-03,467411.44503
2386,2013-08-02,505450.5
2387,2013-08-01,485108.64
2388,2013-07-31,526876.861
2389,2013-07-30,475057.70676000003
2390,2013-07-29,422355.6436
2391,2013-07-28,439956.04443999997
2392,2013-07-27,395575.15455
2393,2013-07-26,431077.32200000004
2394,2013-07-25,332755.8
2395,2013-07-24,363439.0512
2396,2013-07-23,348767.776
2397,2013-07-22,414973.54799999995
2398,2013-07-21,435894.89099
2399,2013-07-20,431456.74
2400,2013-07-19,397743.27155999996
2401,2013-07-18,391160.84326999995
2402,2013-07-17,417156.26
2403,2013-07-16,401039.34
2404,2013-07-15,422816.43768000003
2405,2013-07-14,389043.5
2406,2013-07-13,364781.0
2407,2013-07-12,406554.6
2408,2013-07-11,421195.95
2409,2013-07-10,338011.24599
2410,2013-07-09,386219.2246
2411,2013-07-08,363432.84
2412,2013-07-07,332859.864
2413,2013-07-06,328076.02061999997
2414,2013-07-05,302512.92552
2415,2013-07-04,340825.8
2416,2013-07-03,364651.2
2417,2013-07-02,354797.1
2418,2013-07-01,350888.28799999994
2419,2013-06-30,397483.5
2420,2013-06-29,388204.6905
2421,2013-06-28,410408.76006
2422,2013-06-27,429970.61183
2423,2013-06-26,497284.11095
2424,2013-06-25,388045.8044
2425,2013-06-24,368313.32832
2426,2013-06-23,478116.4716
2427,2013-06-22,473996.05
2428,2013-06-21,486180.0
2429,2013-06-20,415632.64
2430,2013-06-19,340866.435
2431,2013-06-18,395839.50314
2432,2013-06-17,390540.44085
2433,2013-06-16,470400.0
2434,2013-06-15,452440.80126000004
2435,2013-06-14,433800.0
2436,2013-06-13,530067.0
2437,2013-06-12,545461.0164300001
2438,2013-06-11,480276.0
2439,2013-06-10,475927.22433999996
2440,2013-06-09,414659.06495
2441,2013-06-08,457611.0
2442,2013-06-07,448349.21565
2443,2013-06-06,542260.08014
2444,2013-06-05,625490.061
2445,2013-06-04,640691.07182
2446,2013-06-03,632880.10548
2447,2013-06-02,620381.4719199999
2448,2013-06-01,644576.05605
2449,2013-05-31,598246.70256
2450,2013-05-30,559483.4461899999
2451,2013-05-29,552544.72494
2452,2013-05-28,526629.384
2453,2013-05-27,576455.53959
2454,2013-05-26,543560.62555
2455,2013-05-25,577864.95
2456,2013-05-24,537966.5
2457,2013-05-23,512482.26
2458,2013-05-22,515701.2
2459,2013-05-21,461457.5
2460,2013-05-20,429152.38499
2461,2013-05-19,471151.04176000005
2462,2013-05-18,459607.3143
2463,2013-05-17,512027.37
2464,2013-05-16,423762.26368000003
2465,2013-05-15,428204.10276
2466,2013-05-14,443751.0
2467,2013-05-13,535813.5888
2468,2013-05-12,515468.88
2469,2013-05-11,512145.2
2470,2013-05-10,498374.8
2471,2013-05-09,462130.57571999996
2472,2013-05-08,469929.84124
2473,2013-05-07,474770.45
2474,2013-05-06,498918.70875
2475,2013-05-05,458356.35888
2476,2013-05-04,435864.26268000004
2477,2013-05-03,346890.6
2478,2013-05-02,383775.10965
2479,2013-05-01,442507.28799999994
2480,2013-04-30,525692.911
2481,2013-04-29,645240.0912
2482,2013-04-28,572109.88793
2483,2013-04-27,514176.04017
2484,2013-04-26,589864.35
2485,2013-04-25,608258.04025
2486,2013-04-24,682353.6462600001
2487,2013-04-23,546637.33683
2488,2013-04-22,505793.925
2489,2013-04-21,547875.0
2490,2013-04-20,454813.92
2491,2013-04-19,380032.74
2492,2013-04-18,400475.0
2493,2013-04-17,362002.35771
2494,2013-04-16,420602.0
2495,2013-04-15,370916.0
2496,2013-04-14,375375.0
2497,2013-04-13,440080.45981000003
2498,2013-04-12,335017.44
2499,2013-04-11,513594.87876000005
2500,2013-04-10,924462.0
2501,2013-04-09,1009791.57
2502,2013-04-08,786232.0
2503,2013-04-07,656408.77
2504,2013-04-06,604475.0313
2505,2013-04-05,525157.6
2506,2013-04-04,538423.8802100001
2507,2013-04-03,627608.38
2508,2013-04-02,481891.36
2509,2013-04-01,564112.5850300001
2510,2013-03-31,368057.53979
2511,2013-03-30,381744.95805
2512,2013-03-29,411945.3
2513,2013-03-28,422922.8852
2514,2013-03-27,285191.2
2515,2013-03-26,307554.0
2516,2013-03-25,254691.86706
2517,2013-03-24,382956.3
2518,2013-03-23,334656.0
2519,2013-03-22,406763.5
2520,2013-03-21,414829.8
2521,2013-03-20,298596.13603
2522,2013-03-19,287529.28
2523,2013-03-18,214949.15
2524,2013-03-17,242238.3414
2525,2013-03-16,209027.07
2526,2013-03-15,203742.2156
2527,2013-03-14,221251.1652
2528,2013-03-13,183128.36087
2529,2013-03-12,135053.13
2530,2013-03-11,224663.0282
2531,2013-03-10,218038.5
2532,2013-03-09,197341.69368
2533,2013-03-08,159240.9
2534,2013-03-07,168186.14617999998
2535,2013-03-06,195225.0
2536,2013-03-05,152192.04
2537,2013-03-04,160957.8
2538,2013-03-03,130978.36887
2539,2013-03-02,130023.7632
2540,2013-03-01,140244.39779000002
2541,2013-02-28,145256.04335999998
2542,2013-02-27,160997.07987000002
2543,2013-02-26,122502.291
2544,2013-02-25,149404.79939
2545,2013-02-24,125614.55442
2546,2013-02-23,120018.63802
2547,2013-02-22,126106.981
2548,2013-02-21,148166.19664
2549,2013-02-20,130369.23163
2550,2013-02-19,120917.95800000001
2551,2013-02-18,108978.8016
2552,2013-02-17,120333.4017
2553,2013-02-16,129340.89002
2554,2013-02-15,120226.45794000001
2555,2013-02-14,110076.78708
2556,2013-02-13,103773.56023999999
2557,2013-02-12,93364.60131
2558,2013-02-11,97362.692
2559,2013-02-10,97835.20494
2560,2013-02-09,81551.59677
2561,2013-02-08,85343.95
2562,2013-02-07,82951.75
2563,2013-02-06,82839.5337
2564,2013-02-05,90270.18
2565,2013-02-04,93609.35
2566,2013-02-03,86793.96
2567,2013-02-02,86066.9
2568,2013-02-01,82516.2
2569,2013-01-31,102692.56
2570,2013-01-30,72180.8
2571,2013-01-29,81180.0
2572,2013-01-28,69039.9
2573,2013-01-27,69245.96153
2574,2013-01-26,66917.94948
2575,2013-01-25,66204.322
2576,2013-01-24,71808.94257999999
2577,2013-01-23,59714.3155
2578,2013-01-22,56798.11
2579,2013-01-21,62486.4
2580,2013-01-20,52961.37
2581,2013-01-19,56844.827520000006
2582,2013-01-18,50576.54
2583,2013-01-17,47878.29
2584,2013-01-16,45756.235
2585,2013-01-15,46463.078910000004
2586,2013-01-14,55555.5
2587,2013-01-13,44161.157999999996
2588,2013-01-12,43236.51987
2589,2013-01-11,43886.669310000005
2590,2013-01-10,54444.64
2591,2013-01-09,46955.97234
2592,2013-01-08,50189.07
2593,2013-01-07,56968.815
2594,2013-01-06,48532.07413
2595,2013-01-05,50872.74
2596,2013-01-04,48118.33062
2597,2013-01-03,54327.24
2598,2013-01-02,52648.6
2599,2013-01-01,55912.003
2600,2012-12-31,57431.34
2601,2012-12-30,54754.8693
2602,2012-12-29,46204.6
2603,2012-12-28,60578.2562
2604,2012-12-27,54688.2
2605,2012-12-26,48624.6081
2606,2012-12-25,41641.2
2607,2012-12-24,43107.25
2608,2012-12-23,46956.406539999996
2609,2012-12-22,49453.93722
2610,2012-12-21,41761.35
2611,2012-12-20,37455.6
2612,2012-12-19,48423.986
2613,2012-12-18,42702.613
2614,2012-12-17,42950.636
2615,2012-12-16,39657.22296
2616,2012-12-15,40986.0672
2617,2012-12-14,36587.93208
2618,2012-12-13,47499.22138
2619,2012-12-12,44357.24748
2620,2012-12-11,49854.16345
2621,2012-12-10,48536.1
2622,2012-12-09,44297.22
2623,2012-12-08,46070.0
2624,2012-12-07,42750.0
2625,2012-12-06,49361.8128
2626,2012-12-05,40851.0
2627,2012-12-04,36293.93325
2628,2012-12-03,47774.50968
2629,2012-12-02,48057.2
2630,2012-12-01,51119.06562
2631,2012-11-30,41061.9
2632,2012-11-29,52348.845
2633,2012-11-28,98872.33928
2634,2012-11-27,96217.79321
2635,2012-11-26,100921.0155
2636,2012-11-25,89170.2
2637,2012-11-24,100800.5176
2638,2012-11-23,90403.39
2639,2012-11-22,90540.44
