,Unnamed: 0,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades, taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,date,Date,Bitcoin_Adjusted_Difficulty,f_name
446,446,2018-11-06 00:00:00,6468.99,6531.31,6445.18,6519.11,11926.565699,2018-11-06 23:59:59.999,77336101.18719475,150475,5734.321131,37189108.73306704,0.0,2018-11-06,2018-11-06,7184404942700.0,51427973.7835
447,447,2018-11-07 00:00:00,6522.73,6615.15,6509.0,6578.46,14271.591117,2018-11-07 23:59:59.999,93820576.63463956,151060,7059.087973,46413326.05582056,0.0,2018-11-07,2018-11-07,7184404942700.0,45713754.4743
448,448,2018-11-08 00:00:00,6578.46,6594.0,6468.22,6479.84,13259.789282,2018-11-08 23:59:59.999,86450363.67835227,145405,6370.531258,41543352.29678714,0.0,2018-11-08,2018-11-08,7184404942700.0,46428031.8879
449,449,2018-11-09 00:00:00,6479.84,6511.53,6391.01,6419.99,11787.616583,2018-11-09 23:59:59.999,75997777.50255908,117043,5993.771062,38655506.51281597,0.0,2018-11-09,2018-11-09,7184404942700.0,43213783.5264
450,450,2018-11-10 00:00:00,6419.99,6475.55,6411.0,6433.05,7714.829926,2018-11-10 23:59:59.999,49745307.64123968,97746,3714.135468,23951565.83481469,0.0,2018-11-10,2018-11-10,7184404942700.0,45356615.7674
451,451,2018-11-11 00:00:00,6435.16,6462.14,6355.0,6449.81,8213.507117,2018-11-11 23:59:59.999,52709099.31784609,98435,3799.700665,24388849.49935703,0.0,2018-11-11,2018-11-11,7184404942700.0,46785170.5947
452,452,2018-11-12 00:00:00,6450.71,6497.0,6421.0,6453.07,10132.782567,2018-11-12 23:59:59.999,65390882.14088421,123144,5162.630429,33319237.91336477,0.0,2018-11-12,2018-11-12,7184404942700.0,52142251.1972
453,453,2018-11-13 00:00:00,6451.68,6498.0,6391.15,6457.66,11790.564933,2018-11-13 23:59:59.999,76142983.15196352,150940,6176.466277,39897081.36738298,0.0,2018-11-13,2018-11-13,7184404942700.0,49999418.9562
454,454,2018-11-14 00:00:00,6458.98,6482.84,5656.87,5922.41,46478.964003,2018-11-14 23:59:59.999,279632622.8943677,319011,20429.546888,122727749.8468148,0.0,2018-11-14,2018-11-14,7184404942700.0,42856644.8196
455,455,2018-11-15 00:00:00,5917.2,5939.54,5403.42,5753.4,47700.829401,2018-11-15 23:59:59.999,270133503.66131264,303825,24424.593996,138413226.3312415,0.0,2018-11-15,2018-11-15,7184404942700.0,48213725.4221
456,456,2018-11-16 00:00:00,5757.09,5782.89,5549.25,5655.94,38721.802274,2018-11-16 23:59:59.999,219097215.966752,221493,20864.470681,118076678.41618489,0.0,2018-11-16,2018-11-16,7184404942700.0,45356615.7674
457,457,2018-11-17 00:00:00,5650.57,5656.6,5565.43,5628.29,26411.241413,2018-11-17 23:59:59.999,148072393.10210443,171403,14662.946203,82212555.95855413,0.0,2018-11-17,2018-11-17,7175974755380.0,41672924.1289
458,458,2018-11-18 00:00:00,5630.49,5738.17,5617.0,5662.0,23844.999347,2018-11-18 23:59:59.999,134893236.9862243,154817,12870.692954,72812616.98964535,0.0,2018-11-18,2018-11-18,6653303141400.0,47956936.4976
459,459,2018-11-19 00:00:00,5661.94,5664.0,4855.0,4910.03,70580.892856,2018-11-19 23:59:59.999,368688743.45440894,378495,34832.065477,181961869.36940217,0.0,2018-11-19,2018-11-19,6653303141400.0,40680711.6497
460,460,2018-11-20 00:00:00,4913.4,5048.24,4326.0,4558.86,117380.95159,2018-11-20 23:59:59.999,548036628.7293574,596769,60016.157716,280209159.00641763,0.0,2018-11-20,2018-11-20,6653303141400.0,41672924.1289
461,461,2018-11-21 00:00:00,4559.91,4787.2,4413.85,4661.07,61071.829475,2018-11-21 23:59:59.999,281264433.4846592,301920,31538.610809,145270590.60586113,0.0,2018-11-21,2018-11-21,6653303141400.0,43657349.0875
462,462,2018-11-22 00:00:00,4661.08,4721.77,4335.0,4370.0,34531.119143,2018-11-22 23:59:59.999,157459733.72414753,180335,17104.716369,78079163.83838251,0.0,2018-11-22,2018-11-22,6653303141400.0,34727436.7741
463,463,2018-11-23 00:00:00,4370.9,4484.0,4222.94,4420.61,49371.920322,2018-11-23 23:59:59.999,215283656.11539477,227935,25825.008932,112703529.40285808,0.0,2018-11-23,2018-11-23,6653303141400.0,40349974.1566
464,464,2018-11-24 00:00:00,4415.63,4527.0,3824.69,3932.44,61693.111006,2018-11-24 23:59:59.999,258702927.69916424,275070,30242.189194,127231531.5661508,0.0,2018-11-24,2018-11-24,6653303141400.0,41342186.6359
465,465,2018-11-25 00:00:00,3933.68,4233.0,3652.66,4085.78,101693.975588,2018-11-25 23:59:59.999,398253568.5292384,428171,53212.171,208468641.38665485,0.0,2018-11-25,2018-11-25,6653303141400.0,47295461.5114
466,466,2018-11-26 00:00:00,4088.69,4206.0,3701.0,3862.2,94503.750767,2018-11-26 23:59:59.999,373225761.8074076,413329,48232.143406,190642350.09140545,0.0,2018-11-26,2018-11-26,6653303141400.0,42003661.622
467,467,2018-11-27 00:00:00,3864.45,3940.0,3689.12,3875.21,67480.607212,2018-11-27 23:59:59.999,257593168.12182525,288731,36322.283916,138747058.9298063,0.0,2018-11-27,2018-11-27,6653303141400.0,36711861.7326
468,468,2018-11-28 00:00:00,3875.63,4394.47,3874.27,4264.85,91983.567949,2018-11-28 23:59:59.999,382697308.297627,386714,47319.594419,196769358.5655052,0.0,2018-11-28,2018-11-28,6653303141400.0,43326611.5944
469,469,2018-11-29 00:00:00,4262.06,4450.38,4125.65,4295.84,73980.198669,2018-11-29 23:59:59.999,316809038.40988266,316601,36962.473603,158303080.30548847,0.0,2018-11-29,2018-11-29,6653303141400.0,39027024.1843
470,470,2018-11-30 00:00:00,4295.72,4341.36,3943.0,4041.32,67758.446283,2018-11-30 23:59:59.999,278810574.935784,288098,33803.976753,139232146.69274852,0.0,2018-11-30,2018-11-30,6653303141400.0,34727436.7741
471,471,2018-12-01 00:00:00,4041.27,4299.99,3963.01,4190.02,44840.073481,2018-12-01 23:59:59.999,186157614.3155972,205472,22425.41131,93092891.05095032,0.0,2018-12-01,2018-12-01,6653303141400.0,33404486.8018
472,472,2018-12-02 00:00:00,4190.98,4312.99,4103.04,4161.01,38912.15479,2018-12-02 23:59:59.999,162917339.00647366,178087,19632.485758,82236824.78200336,0.0,2018-12-02,2018-12-02,6653303141400.0,41011449.1428
473,473,2018-12-03 00:00:00,4160.55,4179.0,3827.0,3884.01,49094.369163,2018-12-03 23:59:59.999,195055919.54337287,207134,23219.634345,92281403.0479723,0.0,2018-12-03,2018-12-03,6653303141400.0,37704074.2119
474,474,2018-12-04 00:00:00,3884.76,4085.0,3781.0,3951.64,48489.551613,2018-12-04 23:59:59.999,191673423.70626593,220815,23934.235906,94658347.08020414,0.0,2018-12-04,2018-12-04,6194015746030.0,31998005.4003
475,475,2018-12-05 00:00:00,3950.98,3970.0,3745.0,3769.84,44004.799448,2018-12-05 23:59:59.999,169404368.19157183,199011,20500.981593,78965669.66403113,0.0,2018-12-05,2018-12-05,5646403851530.0,38734427.5899
476,476,2018-12-06 00:00:00,3768.44,3899.99,3500.0,3508.75,68378.796943,2018-12-06 23:59:59.999,254722331.4949405,293512,32658.461385,121928277.43586436,0.0,2018-12-06,2018-12-06,5646403851530.0,36488953.5267
477,477,2018-12-07 00:00:00,3508.75,3549.99,3224.6,3403.55,95145.457442,2018-12-07 23:59:59.999,322364604.2802089,413521,47770.637792,161888033.89864397,0.0,2018-12-07,2018-12-07,5646403851530.0,37892374.8162
478,478,2018-12-08 00:00:00,3403.57,3495.0,3222.0,3410.93,55365.949949,2018-12-08 23:59:59.999,187909876.24894735,253650,29371.741091,99748773.25286004,0.0,2018-12-08,2018-12-08,5646403851530.0,31998005.4003
479,479,2018-12-09 00:00:00,3411.36,3658.0,3394.04,3545.37,45956.893296,2018-12-09 23:59:59.999,161618597.82859048,194567,23399.945608,82219737.9350548,0.0,2018-12-09,2018-12-09,5646403851530.0,35646900.753
480,480,2018-12-10 00:00:00,3548.49,3610.0,3370.11,3432.88,40989.244553,2018-12-10 23:59:59.999,142507933.07357892,192599,20615.038255,71728122.27762426,0.0,2018-12-10,2018-12-10,5646403851530.0,35927585.0109
481,481,2018-12-11 00:00:00,3434.01,3480.0,3324.32,3380.39,35920.864154,2018-12-11 23:59:59.999,121841475.29281934,162266,18443.626714,62566361.86365689,0.0,2018-12-11,2018-12-11,5646403851530.0,34804847.9793
482,482,2018-12-12 00:00:00,3379.23,3492.0,3350.0,3445.0,33922.931286,2018-12-12 23:59:59.999,116227185.79240072,152067,18127.198706,62102213.79885198,0.0,2018-12-12,2018-12-12,5646403851530.0,35085532.2372
483,483,2018-12-13 00:00:00,3446.38,3460.0,3255.5,3302.06,40040.917013,2018-12-13 23:59:59.999,134817053.72748312,160471,19671.315079,66262762.30044974,0.0,2018-12-13,2018-12-13,5646403851530.0,33682110.9477
484,484,2018-12-14 00:00:00,3302.06,3335.39,3177.0,3224.17,44492.983807,2018-12-14 23:59:59.999,145101409.49359843,184525,22546.670128,73559210.30184719,0.0,2018-12-14,2018-12-14,5646403851530.0,36769637.7846
485,485,2018-12-15 00:00:00,3225.19,3276.5,3156.26,3211.72,29796.041436,2018-12-15 23:59:59.999,95588793.64058843,139806,16044.57843,51480397.90105426,0.0,2018-12-15,2018-12-15,5646403851530.0,40979901.653000005
486,486,2018-12-16 00:00:00,3211.71,3294.0,3186.0,3228.67,24628.808538,2018-12-16 23:59:59.999,80068159.40481837,125565,13109.773513,42626126.40565618,0.0,2018-12-16,2018-12-16,5646403851530.0,41821954.4267
487,487,2018-12-17 00:00:00,3229.22,3585.0,3216.0,3509.08,66761.751697,2018-12-17 23:59:59.999,228756567.64954677,283814,34567.214438,118345866.95801295,0.0,2018-12-17,2018-12-17,5646403851530.0,32278689.6582
488,488,2018-12-18 00:00:00,3509.03,3678.59,3424.47,3652.98,61369.615257,2018-12-18 23:59:59.999,216563775.02523196,296433,32075.600521,113218237.08727913,0.0,2018-12-18,2018-12-18,5646403851530.0,44909481.2636
489,489,2018-12-19 00:00:00,3653.0,3912.73,3622.55,3662.22,94137.341014,2018-12-19 23:59:59.999,352638213.53853136,434026,48106.758907,180189225.2989942,0.0,2018-12-19,2018-12-19,5621092245590.0,32491732.5347
490,490,2018-12-20 00:00:00,3660.01,4120.0,3635.0,4049.62,101543.835986,2018-12-20 23:59:59.999,399967057.78281647,500506,52772.933168,207803692.00369185,0.0,2018-12-20,2018-12-20,5106422924660.0,37822407.4037
491,491,2018-12-21 00:00:00,4051.86,4139.99,3764.0,3838.66,82343.850112,2018-12-21 23:59:59.999,325803279.9626696,436187,41365.888997,163730611.79275241,0.0,2018-12-21,2018-12-21,5106422924660.0,34268624.1577
492,492,2018-12-22 00:00:00,3840.25,3979.0,3785.0,3948.91,42822.350872,2018-12-22 23:59:59.999,165085567.58556616,249148,22602.324084,87158242.38930173,0.0,2018-12-22,2018-12-22,5106422924660.0,35537832.4599
493,493,2018-12-23 00:00:00,3948.91,4021.53,3870.0,3929.71,40117.531529,2018-12-23 23:59:59.999,158756356.8176238,258417,20216.880715,80034022.88002953,0.0,2018-12-23,2018-12-23,5106422924660.0,44422290.5749
494,494,2018-12-24 00:00:00,3929.71,4198.0,3924.83,4008.01,64647.809129,2018-12-24 23:59:59.999,264628967.06591076,400403,33124.508698,135645529.90615216,0.0,2018-12-24,2018-12-24,5106422924660.0,44676132.2353
495,495,2018-12-25 00:00:00,4010.11,4020.0,3646.41,3745.79,62725.629432,2018-12-25 23:59:59.999,235584302.95256105,356377,31541.976272,118404280.4976858,0.0,2018-12-25,2018-12-25,5106422924660.0,38583932.385
496,496,2018-12-26 00:00:00,3745.56,3837.15,3656.74,3777.74,42629.375817,2018-12-26 23:59:59.999,159705204.50415567,267746,22292.219845,83539027.8284803,0.0,2018-12-26,2018-12-26,5106422924660.0,40360824.008
497,497,2018-12-27 00:00:00,3777.74,3813.98,3535.0,3567.91,44097.392912,2018-12-27 23:59:59.999,161915849.87310502,262733,22249.473824,81803859.05606578,0.0,2018-12-27,2018-12-27,5106422924660.0,39853140.6872
498,498,2018-12-28 00:00:00,3567.89,3887.25,3540.04,3839.26,45964.304987,2018-12-28 23:59:59.999,170638519.2472785,251040,24449.924653,90747704.9025186,0.0,2018-12-28,2018-12-28,5106422924660.0,44168448.9144
499,499,2018-12-29 00:00:00,3839.0,3892.0,3670.0,3695.32,38874.373903,2018-12-29 23:59:59.999,148205200.1077372,244844,19522.193046,74500753.17536026,0.0,2018-12-29,2018-12-29,5106422924660.0,42391557.2914
500,500,2018-12-30 00:00:00,3696.71,3903.5,3657.9,3801.91,33222.369262,2018-12-30 23:59:59.999,124966229.52022897,218929,17427.342285,65587964.90351099,0.0,2018-12-30,2018-12-30,5106422924660.0,35030149.139
501,501,2018-12-31 00:00:00,3803.12,3810.0,3630.33,3702.9,29991.77835,2018-12-31 23:59:59.999,111847216.11708207,190308,15523.796134,57912258.76286516,0.0,2018-12-31,2018-12-31,5106422924660.0,44676132.2353
502,502,2019-01-01 00:00:00,3701.23,3810.16,3642.0,3797.14,23741.687033,2019-01-01 23:59:59.999,88149249.09230462,154227,12919.155899,47973435.866858,0.0,2019-01-01,2019-01-01,5248509606850.0,43291796.7609
503,503,2019-01-02 00:00:00,3796.45,3882.14,3750.45,3858.56,35156.463369,2019-01-02 23:59:59.999,133876627.2465106,218538,17921.600114,68277897.66105787,0.0,2019-01-02,2019-01-02,5618595848850.0,41615985.2734
504,504,2019-01-03 00:00:00,3857.57,3862.74,3730.0,3766.78,29406.948359,2019-01-03 23:59:59.999,111657372.69526468,199812,14793.083267,56172495.42692984,0.0,2019-01-03,2019-01-03,5618595848850.0,42174589.1025
505,505,2019-01-04 00:00:00,3767.2,3823.64,3703.57,3792.01,29519.554671,2019-01-04 23:59:59.999,111034550.64066195,192232,15579.303258,58616203.97789647,0.0,2019-01-04,2019-01-04,5618595848850.0,43291796.7609
506,506,2019-01-05 00:00:00,3790.09,3840.99,3751.0,3770.96,30490.667751,2019-01-05 23:59:59.999,115893501.27515878,203673,14908.914175,56667455.38615935,0.0,2019-01-05,2019-01-05,5618595848850.0,41615985.2734
507,507,2019-01-06 00:00:00,3771.12,4027.71,3740.0,3987.6,36553.806709,2019-01-06 23:59:59.999,142198812.18914708,240496,19772.887008,76903705.93007119,0.0,2019-01-06,2019-01-06,5618595848850.0,45526212.0776
508,508,2019-01-07 00:00:00,3987.62,4017.9,3921.53,3975.45,31869.846264,2019-01-07 23:59:59.999,126830380.4928724,221219,16404.352241,65287611.65056139,0.0,2019-01-07,2019-01-07,5618595848850.0,39381569.9567
509,509,2019-01-08 00:00:00,3976.76,4069.8,3903.0,3955.13,38901.423122,2019-01-08 23:59:59.999,154778846.54236615,242898,20047.977601,79781104.89538665,0.0,2019-01-08,2019-01-08,5618595848850.0,39381569.9567
510,510,2019-01-09 00:00:00,3955.45,4006.81,3930.04,3966.65,28989.439511,2019-01-09 23:59:59.999,115218950.31554872,209240,14984.33702,59559010.745234,0.0,2019-01-09,2019-01-09,5618595848850.0,47202023.5651
511,511,2019-01-10 00:00:00,3966.06,3996.01,3540.0,3585.88,59402.22851,2019-01-10 23:59:59.999,221789348.03469807,374760,28288.322574,105616252.06340843,0.0,2019-01-10,2019-01-10,5618595848850.0,45805513.9922
512,512,2019-01-11 00:00:00,3585.88,3658.0,3465.0,3601.31,38338.654733,2019-01-11 23:59:59.999,137560743.6248598,264996,19907.350586,71430015.64522146,0.0,2019-01-11,2019-01-11,5618595848850.0,43571098.6755
513,513,2019-01-12 00:00:00,3601.31,3618.19,3530.0,3583.13,21999.928354,2019-01-12 23:59:59.999,78908770.67658037,175679,11645.598846,41778835.50680978,0.0,2019-01-12,2019-01-12,5618595848850.0,41336683.3588
514,514,2019-01-13 00:00:00,3584.1,3611.1,3441.3,3476.81,26385.757454,2019-01-13 23:59:59.999,92882249.46737902,183113,13692.42064,48229503.0153272,0.0,2019-01-13,2019-01-13,5618595848850.0,38543664.2129
515,515,2019-01-14 00:00:00,3477.56,3671.87,3467.02,3626.09,35235.211215,2019-01-14 23:59:59.999,125631820.06705056,229452,18416.416902,65668831.10400985,0.0,2019-01-14,2019-01-14,5618595848850.0,38264362.2983
516,516,2019-01-15 00:00:00,3626.08,3648.42,3516.62,3553.06,34137.997459,2019-01-15 23:59:59.999,122785440.2288754,231684,17225.622434,61971796.9125699,0.0,2019-01-15,2019-01-15,5862614531730.0,43581703.0587
517,517,2019-01-16 00:00:00,3553.06,3645.0,3543.51,3591.84,27480.179977,2019-01-16 23:59:59.999,98504455.20666537,205159,14183.69988,50843136.81523343,0.0,2019-01-16,2019-01-16,5883988430960.0,38609293.9849
518,518,2019-01-17 00:00:00,3591.84,3634.7,3530.39,3616.21,29755.440838,2019-01-17 23:59:59.999,106709136.97324342,217797,16010.503395,57427195.93767381,0.0,2019-01-17,2019-01-17,5883988430960.0,38901788.6363
519,519,2019-01-18 00:00:00,3613.32,3620.0,3565.75,3594.87,22713.446755,2019-01-18 23:59:59.999,81699723.54479145,177567,12611.083757,45362975.23668103,0.0,2019-01-18,2019-01-18,5883988430960.0,37146820.7279
520,520,2019-01-19 00:00:00,3594.87,3720.0,3594.23,3665.3,22171.578123,2019-01-19 23:59:59.999,81354185.90325992,175054,11637.258171,42690540.30785225,0.0,2019-01-19,2019-01-19,5883988430960.0,40364261.8933
521,521,2019-01-20 00:00:00,3665.75,3693.73,3475.0,3539.28,27901.938598,2019-01-20 23:59:59.999,99767239.95381454,204941,13875.111381,49633530.63808028,0.0,2019-01-20,2019-01-20,5883988430960.0,38901788.6363
522,522,2019-01-21 00:00:00,3539.26,3559.51,3475.5,3526.9,19644.436839,2019-01-21 23:59:59.999,69316548.76685554,160825,10462.020278,36918177.63501831,0.0,2019-01-21,2019-01-21,5883988430960.0,45921660.2699
523,523,2019-01-22 00:00:00,3526.88,3608.5,3434.85,3570.93,29336.442967,2019-01-22 23:59:59.999,103804480.11605988,195484,15661.333001,55461347.6939766,0.0,2019-01-22,2019-01-22,5883988430960.0,43874197.7101
524,524,2019-01-23 00:00:00,3570.41,3607.98,3514.5,3552.82,24938.842698,2019-01-23 23:59:59.999,88816396.34583545,192892,13136.693253,46789527.0087881,0.0,2019-01-23,2019-01-23,5883988430960.0,38024304.6821
525,525,2019-01-24 00:00:00,3552.97,3589.0,3529.22,3569.62,20826.25118,2019-01-24 23:59:59.999,74037052.86632736,162159,10975.97457,39023591.88152408,0.0,2019-01-24,2019-01-24,5883988430960.0,42704219.1045
526,526,2019-01-25 00:00:00,3569.07,3587.15,3522.51,3565.29,17608.346671,2019-01-25 23:59:59.999,62634926.45524528,153413,9690.398152,34473989.38670668,0.0,2019-01-25,2019-01-25,5883988430960.0,47384133.5269
527,527,2019-01-26 00:00:00,3566.69,3662.94,3545.0,3565.25,19476.532344,2019-01-26 23:59:59.999,69841766.64693148,135369,10203.400315,36578851.51879908,0.0,2019-01-26,2019-01-26,5883988430960.0,40364261.8933
528,528,2019-01-27 00:00:00,3565.62,3579.0,3486.0,3550.84,22735.598162,2019-01-27 23:59:59.999,80743416.84653682,163855,11568.567399,41100311.44740031,0.0,2019-01-27,2019-01-27,5883988430960.0,43874197.7101
529,529,2019-01-28 00:00:00,3550.05,3557.75,3380.27,3434.15,40405.111401,2019-01-28 23:59:59.999,139258708.7643088,260799,20334.271739,70100390.81728584,0.0,2019-01-28,2019-01-28,5883988430960.0,40071767.2419
530,530,2019-01-29 00:00:00,3434.0,3443.45,3349.92,3411.04,29544.928977,2019-01-29 23:59:59.999,100542807.46479908,189650,15626.311231,53180295.18051735,0.0,2019-01-29,2019-01-29,5836655168810.0,42070546.8156
531,531,2019-01-30 00:00:00,3410.04,3478.0,3387.1,3458.18,23968.260243,2019-01-30 23:59:59.999,82521122.86191754,180820,13324.339628,45877250.0578734,0.0,2019-01-30,2019-01-30,5814661935890.0,42201068.2452
532,532,2019-01-31 00:00:00,3457.5,3489.2,3418.8,3434.1,29607.190253,2019-01-31 23:59:59.999,101928346.97699685,198100,15325.828783,52764623.95051864,0.0,2019-01-31,2019-01-31,5814661935890.0,39310584.1188
533,533,2019-02-01 00:00:00,3434.1,3488.0,3401.2,3462.07,25260.476159,2019-02-01 23:59:59.999,87075914.2326683,167520,13533.344628,46664199.94907889,0.0,2019-02-01,2019-02-01,5814661935890.0,44802503.9589
534,534,2019-02-02 00:00:00,3462.2,3526.4,3440.29,3504.77,17920.802,2019-02-02 23:59:59.999,62134037.97539881,153234,9637.41923,33417963.69624554,0.0,2019-02-02,2019-02-02,5814661935890.0,45669649.1969
535,535,2019-02-03 00:00:00,3504.06,3511.09,3426.0,3458.11,19867.33639,2019-02-03 23:59:59.999,68801620.06241606,138592,10126.716143,35070884.46205618,0.0,2019-02-03,2019-02-03,5814661935890.0,41622971.4199
536,536,2019-02-04 00:00:00,3458.11,3484.88,3433.31,3463.22,23131.981108,2019-02-04 23:59:59.999,80024258.22766612,155686,12387.109781,42856551.66874073,0.0,2019-02-04,2019-02-04,5814661935890.0,39888680.9441
537,537,2019-02-05 00:00:00,3463.22,3478.97,3448.43,3471.59,25264.41503,2019-02-05 23:59:59.999,87491347.06381486,162066,13642.823084,47248405.24357039,0.0,2019-02-05,2019-02-05,5814661935890.0,42490116.6578
538,538,2019-02-06 00:00:00,3471.57,3482.72,3380.0,3405.37,35310.244846,2019-02-06 23:59:59.999,120500703.0051573,207024,18054.008347,61609674.49994292,0.0,2019-02-06,2019-02-06,5814661935890.0,42490116.6578
539,539,2019-02-07 00:00:00,3407.0,3426.45,3390.0,3398.4,18665.538638,2019-02-07 23:59:59.999,63611505.78657223,148209,9971.89096,33985909.98028422,0.0,2019-02-07,2019-02-07,5814661935890.0,47403939.6727
540,540,2019-02-08 00:00:00,3398.4,3733.58,3373.1,3659.04,47968.058013,2019-02-08 23:59:59.999,170118212.46197885,277242,25500.970345,90453750.95066436,0.0,2019-02-08,2019-02-08,5814661935890.0,50294423.7991
541,541,2019-02-09 00:00:00,3660.27,3680.02,3625.13,3665.18,24759.833719,2019-02-09 23:59:59.999,90488500.0676624,192209,13208.14275,48274378.26417207,0.0,2019-02-09,2019-02-09,5814661935890.0,47114891.26
542,542,2019-02-10 00:00:00,3665.18,3684.99,3609.76,3680.06,23250.602634,2019-02-10 23:59:59.999,84696423.96233752,171099,12445.220546,45337811.06485932,0.0,2019-02-10,2019-02-10,5814661935890.0,43357261.8958
543,543,2019-02-11 00:00:00,3679.75,3684.9,3615.53,3631.05,24954.614571,2019-02-11 23:59:59.999,90731831.90427426,172626,12713.191666,46221559.64321214,0.0,2019-02-11,2019-02-11,5894008795040.0,41018987.2961
544,544,2019-02-12 00:00:00,3631.05,3667.6,3582.34,3631.46,29479.59823,2019-02-12 23:59:59.999,106766439.99436474,198996,14986.119629,54283275.96877608,0.0,2019-02-12,2019-02-12,6061518831030.0,43691361.641
545,545,2019-02-13 00:00:00,3631.51,3670.0,3591.75,3609.4,25773.997648,2019-02-13 23:59:59.999,93350740.94830574,167690,13552.84642,49100779.82827613,0.0,2019-02-13,2019-02-13,6061518831030.0,38568926.1383
546,546,2019-02-14 00:00:00,3608.34,3626.4,3568.11,3590.56,21753.501261,2019-02-14 23:59:59.999,78367545.57945932,155215,11271.17502,40602592.45976747,0.0,2019-02-14,2019-02-14,6061518831030.0,46101919.5247
547,547,2019-02-15 00:00:00,3590.57,3653.23,3573.45,3602.47,20777.872899,2019-02-15 23:59:59.999,74938358.18352868,151256,10840.396895,39106496.49706577,0.0,2019-02-15,2019-02-15,6061518831030.0,42486082.6992
548,548,2019-02-16 00:00:00,3602.49,3648.2,3597.91,3618.41,19565.992751,2019-02-16 23:59:59.999,70894921.80761532,149393,10452.11973,37873280.57143865,0.0,2019-02-16,2019-02-16,6061518831030.0,38267606.4028
549,549,2019-02-17 00:00:00,3617.22,3700.11,3604.4,3667.58,25690.227779,2019-02-17 23:59:59.999,93426433.13226132,179511,13004.164676,47317986.79403941,0.0,2019-02-17,2019-02-17,6061518831030.0,45197960.3183
550,550,2019-02-18 00:00:00,3667.62,3925.0,3655.0,3898.6,64042.730492,2019-02-18 23:59:59.999,242898012.76922593,393515,33934.973171,128779026.65413164,0.0,2019-02-18,2019-02-18,6061518831030.0,47909837.9374
551,551,2019-02-19 00:00:00,3897.35,3994.52,3856.0,3907.79,50207.172667,2019-02-19 23:59:59.999,197091641.04739997,332281,27008.597566,106038298.7503428,0.0,2019-02-19,2019-02-19,6061518831030.0,46704558.9956
552,552,2019-02-20 00:00:00,3907.35,3986.98,3870.66,3969.74,36205.14085,2019-02-20 23:59:59.999,142571564.56112987,250176,19952.700984,78593009.217168,0.0,2019-02-20,2019-02-20,6061518831030.0,47005878.731000006
553,553,2019-02-21 00:00:00,3969.74,4016.48,3901.03,3937.31,31103.884728,2019-02-21 23:59:59.999,122714273.87417652,209571,16678.730945,65816472.08951928,0.0,2019-02-21,2019-02-21,6061518831030.0,39171565.6092
554,554,2019-02-22 00:00:00,3937.31,3988.0,3926.65,3962.0,23943.16375,2019-02-22 23:59:59.999,94739322.74557024,179588,12932.078494,51172984.8508417,0.0,2019-02-22,2019-02-22,6061518831030.0,35857048.5192
555,555,2019-02-23 00:00:00,3962.0,4162.02,3933.15,4117.76,33657.942883,2019-02-23 23:59:59.999,135782959.41827348,231563,17790.396815,71727695.5046879,0.0,2019-02-23,2019-02-23,6061518831030.0,48813797.1438
556,556,2019-02-24 00:00:00,4118.0,4198.0,3712.66,3743.56,62224.18689,2019-02-24 23:59:59.999,244146803.51886997,410578,30284.980963,118938981.43024276,0.0,2019-02-24,2019-02-24,6061518831030.0,43088722.1701
557,557,2019-02-25 00:00:00,3743.56,3872.66,3740.0,3827.92,38102.966245,2019-02-25 23:59:59.999,145285565.2031707,262716,20414.125316,77851143.96719553,0.0,2019-02-25,2019-02-25,6064081790460.0,41298258.2978
558,558,2019-02-26 00:00:00,3828.44,3841.51,3777.0,3809.23,28838.748036,2019-02-26 23:59:59.999,109932596.10609365,213897,14790.213311,56376982.48230529,0.0,2019-02-26,2019-02-26,6071846049920.0,43162133.9136
559,559,2019-02-27 00:00:00,3809.31,3838.85,3677.17,3818.07,31500.995466,2019-02-27 23:59:59.999,119564023.12004228,201626,16214.235846,61560455.27515973,0.0,2019-02-27,2019-02-27,6071846049920.0,48595129.7909
560,560,2019-02-28 00:00:00,3818.04,3888.0,3763.87,3813.69,32561.961044,2019-02-28 23:59:59.999,124703738.39336836,233849,16907.092301,64761233.24960861,0.0,2019-02-28,2019-02-28,6071846049920.0,42558467.7051
561,561,2019-03-01 00:00:00,3814.26,3857.0,3813.01,3823.0,23174.57217,2019-03-01 23:59:59.999,88851336.5211179,179860,12773.952595,48982541.74343915,0.0,2019-03-01,2019-03-01,6071846049920.0,45274965.6437
562,562,2019-03-02 00:00:00,3822.17,3841.31,3772.25,3819.93,19445.838355,2019-03-02 23:59:59.999,74175357.77882297,149854,10248.945655,39098061.94664881,0.0,2019-03-02,2019-03-02,6071846049920.0,48896962.8952
563,563,2019-03-03 00:00:00,3819.97,3835.0,3781.32,3807.75,16718.16541,2019-03-03 23:59:59.999,63791898.99159701,127681,8854.218878,33793163.48606208,0.0,2019-03-03,2019-03-03,6071846049920.0,39841969.7664
564,564,2019-03-04 00:00:00,3807.32,3830.0,3670.69,3715.3,34742.84166,2019-03-04 23:59:59.999,129739738.23815794,218615,18023.022407,67312533.26381876,0.0,2019-03-04,2019-03-04,6071846049920.0,44067633.2265
