date,BTC_open,BTC_high,BTC_low,BTC_close,BTC_volume,BTC_quote_asset_volume,BTC_number_of_trades,BTC_ taker_buy_base_asset_volume,BTC_taker_buy_quote_asset_volume,BTC_ohlc,BTC_returns,ETH_open,ETH_high,ETH_low,ETH_close,ETH_volume,ETH_quote_asset_volume,ETH_number_of_trades,ETH_ taker_buy_base_asset_volume,ETH_taker_buy_quote_asset_volume,ETH_ohlc,ETH_returns,BNB_open,BNB_high,BNB_low,BNB_close,BNB_volume,BNB_quote_asset_volume,BNB_number_of_trades,BNB_ taker_buy_base_asset_volume,BNB_taker_buy_quote_asset_volume,BNB_ohlc,BNB_returns,EOS_open,EOS_high,EOS_low,EOS_close,EOS_volume,EOS_quote_asset_volume,EOS_number_of_trades,EOS_ taker_buy_base_asset_volume,EOS_taker_buy_quote_asset_volume,EOS_ohlc,EOS_returns,XRP_open,XRP_high,XRP_low,XRP_close,XRP_volume,XRP_quote_asset_volume,XRP_number_of_trades,XRP_ taker_buy_base_asset_volume,XRP_taker_buy_quote_asset_volume,XRP_ohlc,XRP_returns,XTZ_open,XTZ_high,XTZ_low,XTZ_close,XTZ_volume,XTZ_quote_asset_volume,XTZ_number_of_trades,XTZ_ taker_buy_base_asset_volume,XTZ_taker_buy_quote_asset_volume,XTZ_ohlc,XTZ_returns,LINK_open,LINK_high,LINK_low,LINK_close,LINK_volume,LINK_quote_asset_volume,LINK_number_of_trades,LINK_ taker_buy_base_asset_volume,LINK_taker_buy_quote_asset_volume,LINK_ohlc,LINK_returns,Date,Mining Revenue,Hashrate_Price_Multiple,Bitcoin_Adjusted_Difficulty,longs_mean,shorts_mean,longs_max,shorts_max,longs_min,shorts_min,longs_close,shorts_close,longs_open,shorts_open,fundingRateClose,fundingRateDailyClose,fundingRateOpen,fundingRateDailyOpen,fundingRateMean,fundingRateDailyMean,snp_Open,snp_High,snp_Low,snp_Close,snp_Volume,snp_ohlc,snp_returns
2019-07-31,9575.0,10109.8,9555.0,10080.53,39515.35456,389690761.44466114,364212,21235.609604,209506872.509218,9830.0825,1.0528837366216117,209.57,218.79,209.2,218.42,207213.55658,44416634.9002688,122971,112082.92487,24015279.2823591,213.99499999999998,1.0421795972898176,26.9879,27.83,26.78,27.75,1934429.49,53152605.016515,74357.0,1113284.47,30562648.962132,27.336975,1.0282843030085191,4.1959,4.4407,4.1862,4.417,2632887.92,11332176.698151,41163.0,1406206.59,6055266.469487,4.309950000000001,1.052694296813556,0.31811,0.32348,0.3151,0.31959,48948448.5,15611152.427486,60737.0,24407757.5,7785777.325927,0.31907,1.004273638563303,,,,,,,,,,,,2.0672,2.25,2.0589,2.2102,4592022.53,9994586.202668,27588.0,2163896.47,4715825.373905,2.146575,1.0686587370660476,2019-07-31,17750997.0401,63627044.6839,9013786945890.0,22446.5953576667,6644.482887954732,22681.50529473,6808.08876568,22188.47642646,6455.7409493999985,22503.19950755,6737.845415700002,22441.98811456,6499.2378218,0.0001,0.00030000000000000003,0.0001,0.00030000000000000003,0.0001,0.00030000000000000003,3016.22,3017.4,2958.08,2980.38,818335560.0,2993.02,0.9944438768432846
2019-08-01,10080.53,10467.86,9863.46,10374.99,41727.637028,422156523.6690079,378062,22244.919467,225207082.39426738,10196.71,1.0292107657037872,218.42,219.39,210.54,216.84,186806.18844,40054998.6824046,116919,91849.72101,19701902.8080038,216.29749999999999,0.9927662301986998,27.7348,28.7664,27.45,28.7088,2252484.64,63463934.668592,100225.0,1058567.06,29803413.047238,28.165,1.0345513513513513,4.4196,4.4472,4.1937,4.2991,3026872.22,13011416.951919,52727.0,1456504.19,6265516.170803,4.3399,0.9733076748924611,0.3195,0.3199,0.3114,0.31575,46026847.5,14465865.355593,58206.0,22783596.2,7161693.571078,0.3166375,0.9879846052755092,,,,,,,,,,,,2.2169,2.231,2.1054,2.161,2890541.35,6235734.283717,17489.0,1374685.22,2967239.507611,2.178575,0.9777395710795403,2019-08-01,21676009.1554,76621300.2884,9013786945890.0,22568.185640773245,6520.874462504633,22804.852970900003,6580.86814205,22417.9214278,6428.38390142,22442.13945891,6499.25084787,22735.05423391,6489.16012587,0.0001,0.00030000000000000003,0.0001,0.00030000000000000003,0.0001,0.00030000000000000003,2980.32,3013.59,2945.23,2953.56,675595461.0,2973.175,0.993369573206995
2019-08-02,10375.0,10670.0,10281.35,10523.75,42990.444221,450323284.15075976,431322,22206.135093,232638457.60696325,10462.525,1.0143383270730864,216.8,222.18,214.31,217.61,206867.03039,45116694.8592759,123571,107794.76515,23519748.7564151,217.725,1.0035510053495666,28.71,28.7186,27.5643,28.14,1503260.49,42227852.885649,71004.0,625039.91,17588195.679373,28.283225,0.980187259655576,4.2993,4.3456,4.0347,4.1801,3965253.06,16702402.342906,57543.0,1810867.23,7637929.008293,4.214925,0.9723197878625759,0.31554,0.31785,0.30836,0.31178,43108296.3,13509244.258297,52619.0,21004385.6,6580783.983318,0.3133825,0.9874267616785433,,,,,,,,,,,,2.1612,2.49,2.1275,2.4271,6325797.01,14643305.505848,34657.0,3245495.21,7512994.418845,2.30145,1.1231374363720499,2019-08-02,18606541.3942,63627044.6839,9013786945890.0,22711.090852739875,6536.112832095646,23153.46423196,6870.62705241,22354.99789284,6270.557602100002,22735.06933391,6488.99193087,23150.40643083,6300.18569748,0.0001,0.00030000000000000003,0.0001,0.00030000000000000003,0.0001,0.00030000000000000003,2943.9,2945.5,2914.11,2932.05,580375737.0,2933.8900000000003,0.9867868524388911
2019-08-03,10523.75,10904.77,10497.93,10816.86,33802.318824,363852799.8717801,348893,18132.529707,195125820.47946513,10685.8275,1.0278522389832523,217.69,224.51,216.62,222.14,181591.95296,40285734.5319214,110659,93873.07584,20826255.2668066,220.23999999999998,1.020817058039612,28.14,28.3409,27.5,27.7333,1209344.97,33690382.733378,57835.0,626158.55,17478663.66139,27.92855,0.9855472636815921,4.1818,4.3715,4.1682,4.2923,2687301.01,11508527.327783,45550.0,1384185.93,5927571.181948,4.25345,1.0268414631228917,0.3117,0.31747,0.31091,0.31596,39924755.2,12570636.582297,52161.0,21696836.8,6831085.129388,0.31401,1.0134068894733466,,,,,,,,,,,,2.4269,2.7342,2.3569,2.4211,11329664.01,29150936.829983,67463.0,5281800.44,13607108.467074,2.484775,0.9975279139714063,2019-08-03,22617508.8714,75725144.7295,9013786945890.0,23714.301194923763,6778.3397698548415,24079.06879892,6966.56990167,23137.12958548,6300.20069748,23150.40143083,6300.20069748,24075.68284758,6945.81143289,0.0001,0.00030000000000000003,0.0001,0.00030000000000000003,0.0001,0.00030000000000000003,,,,,,,
2019-08-04,10816.86,11040.0,10552.0,10929.23,39924.745141,431793873.4232976,353721,22066.368257,238959952.2351608,10834.5225,1.0103884121639735,222.14,223.34,216.9,221.79,135622.0258,29836777.6913328,90502,69386.02134,15271619.6386669,221.0425,0.9984244170343027,27.7333,27.7719,27.0852,27.3834,968862.84,26551453.131199,51694.0,541926.06,14852814.792952,27.493450000000003,0.9873833982973538,4.2922,4.3109,4.1634,4.214,1959217.45,8286590.166276,34902.0,971962.23,4114319.870375,4.245125,0.9817580318244299,0.31595,0.32298,0.31181,0.31813,52990179.1,16836080.921787,57848.0,27692616.6,8795265.358399,0.3172175,1.0068679579693631,,,,,,,,,,,,2.4186,2.6044,2.3811,2.5099,6257643.44,15627140.861426,42790.0,3042951.88,7606568.041156,2.4785,1.0366775432654578,2019-08-04,23901417.8953,77517455.8473,9013786945890.0,24527.167815787325,7047.681811081032,25170.7705913,7462.18291763,24066.799594599997,6792.89750168,24075.642342299998,6945.79143289,25150.21107472,7425.43781052,0.0001,0.00030000000000000003,0.0001,0.00030000000000000003,0.0001,0.00030000000000000003,,,,,,,
2019-08-05,10929.99,11937.52,10927.8,11828.8,65153.673713,757976547.2170461,622610,33530.07066,389969213.3989176,11406.0275,1.0823086347345605,221.79,236.25,221.79,233.54,307956.27211,70962003.8432999,173092,163211.99796,37595426.3569045,228.34249999999997,1.0529780422922586,27.3834,28.3,27.3011,28.0114,1170561.81,32628425.260744,66738.0,598858.65,16691828.510759,27.748975,1.022933602109307,4.2161,4.5771,4.2142,4.4604,4535570.48,19970284.532261,58374.0,2155881.14,9480838.428773,4.366949999999999,1.0584717607973422,0.31823,0.331,0.31798,0.32242,86161482.0,27896049.916956,84676.0,45014314.8,14570035.148563,0.32240749999999996,1.0134850532801054,,,,,,,,,,,,2.5097,2.6495,2.4562,2.4562,5401188.63,13740374.437002,34002.0,2436698.63,6213351.005732,2.5179,0.97860472528786,2019-08-05,23105969.6977,74828989.1705,9013786945890.0,25751.374013602468,8201.167972637266,26174.24741042,8463.56586992,25151.41727472,7422.94478381,25151.41727472,7425.44281052,25708.6059113,8463.56454688,0.0001,0.00030000000000000003,0.000583,0.001749,0.000261,0.000783,2898.07,2898.07,2822.12,2844.74,766359274.0,2865.75,0.9767748620432258
2019-08-06,11830.0,12330.7,11226.7,11481.69,76705.389875,904119081.6157126,625827,37522.116972,442937542.0407164,11717.272500000001,0.9706555187339376,233.53,239.15,223.03,226.28,341279.08159,78590684.0215889,172932,166236.76616,38300035.9255002,230.4975,0.9689132482658217,28.0127,28.3125,27.3333,27.6523,1420475.2,39508990.263112,70983.0,677110.18,18843605.840282,27.8277,0.9871802194820681,4.4611,4.5,4.051,4.1903,5237365.75,22541771.918587,60579.0,2417912.5,10415073.245961,4.3006,0.9394448928347233,0.32232,0.32421,0.308,0.3116,73359257.9,23246485.475767,74937.0,35411064.1,11229603.553868,0.3165325,0.9664412877613051,,,,,,,,,,,,2.4599,2.5181,2.31,2.4785,6060839.71,14681993.071052,36003.0,2770445.74,6721823.728246,2.441625,1.0090790652227017,2019-08-06,22256372.325,70305379.0081,9890230141830.0,25771.816171788123,8768.697650428447,26138.38072616,9022.39139055,25332.05481174,8350.97323478,25708.629911300002,8463.75954688,25385.36059643,8935.71495546,0.000503,0.001509,0.001156,0.0034679999999999997,0.0008993333333333333,0.0026980000000000003,2861.18,2884.4,2847.42,2881.77,588942375.0,2868.6925,1.001026781819768
2019-08-07,11481.69,12141.17,11382.84,11975.03,69173.390353,814597979.0505041,592916,36357.225918,428496665.570065,11745.182499999999,1.0429675422346363,226.31,231.25,220.95,226.1,279104.7037,63135096.4855769,159413,146171.93629,33073899.2259744,226.1525,0.9992045253668022,27.6539,29.98,27.333,29.6694,2406222.92,68765790.237669,114515.0,1213202.98,34691053.029585,28.659074999999998,1.0729451076402323,4.1904,4.3,4.132,4.2224,3164784.11,13337934.722663,41034.0,1581668.41,6669446.415565,4.2112,1.0076605493640076,0.3116,0.31688,0.30694,0.31109,60660819.0,18897622.556945,71918.0,32272307.1,10055751.364675,0.31162749999999995,0.9983632862644416,,,,,,,,,,,,2.4822,2.5,2.3502,2.3826,3394545.7,8209664.153099,23156.0,1419622.34,3439175.055309,2.42875,0.9613072422836394,2019-08-07,24239820.6588,79916269.034,9985348008060.0,25225.737104229767,8991.795711717776,25579.30333382,9115.82316914,24965.91151914,8811.86409427,25385.58102748,8936.60538651,25239.70211679,8906.37256825,0.00071,0.00213,0.000667,0.0020009999999999997,0.0005886666666666667,0.001766,2858.65,2892.17,2825.71,2883.98,633122957.0,2865.1274999999996,0.9987572735662674
2019-08-08,11975.04,12060.0,11521.0,11999.77,51207.257174,604389131.062836,473584,27463.200763,324785966.1265964,11888.9525,1.0020659655967459,226.11,228.5,215.51,221.39,236886.35423,52730777.0692849,132568,114109.47371,25416104.6077795,222.8775,0.9791685095090668,29.669,31.8791,29.1914,31.1074,3071362.08,94639778.874098,130790.0,1511558.33,46623327.99892,30.461725,1.0484674445725224,4.2235,4.2351,4.0801,4.17,2304702.96,9605487.548084,32816.0,1085579.66,4528156.295774,4.177175,0.9875899962106858,0.31093,0.31204,0.30452,0.30825,57294619.1,17625369.377225,65386.0,28852834.3,8878841.922885,0.308935,0.990870809090617,,,,,,,,,,,,2.3883,2.3998,2.2713,2.2755,2864214.0,6668165.723875,18648.0,1235417.75,2880311.119036,2.3337250000000003,0.9550491060186351,2019-08-08,23489547.2769,75945274.2994,9985348008060.0,25984.28898037821,9467.622102505424,26612.87306109,9863.56661626,25117.64482836,8777.58137742,25241.70091038,8906.36128982,26610.57043042,9711.96563538,0.000624,0.001872,0.000911,0.002733,0.0008253333333333333,0.0024760000000000003,2896.21,2938.72,2894.47,2938.09,653657391.0,2916.8725,1.0180602782947705
2019-08-09,11994.17,12045.68,11700.0,11879.99,39427.152588,467011047.9414284,410902,20074.421911,238009297.57960403,11904.96,0.9900181420143885,221.38,221.79,207.3,210.53,232062.12757,49415315.754676,140538,115399.67299,24569637.0194787,215.25,0.9509462938705453,31.1426,31.5,29.6666,29.8188,1469206.79,45078019.27592,78820.0,779009.96,23973263.170191,30.532,0.958575772967204,4.1689,4.1789,3.7858,3.9053,4202931.27,16636769.570728,52053.0,1915334.78,7593417.891393,4.0097249999999995,0.9365227817745804,0.30823,0.30921,0.2901,0.29649,57778056.4,17288289.043303,67592.0,27967501.0,8377723.928068,0.3010075,0.9618491484184913,,,,,,,,,,,,2.2784,2.2919,2.151,2.1669,2368990.8,5269591.703724,14805.0,1011877.94,2251370.058178,2.22205,0.9522742254449571,2019-08-09,22052437.226,70485156.5393,9985348008060.0,26852.130359727314,9725.119765462356,27284.47459454,9907.85023329,26596.99153779,9497.95797846,26596.99153779,9692.50010685,27221.76053915,9716.28920715,0.000294,0.000882,0.001156,0.0034679999999999997,0.0008606666666666667,0.0025819999999999997,2930.51,2935.75,2900.15,2918.65,500491414.0,2921.265,1.0015058937269283
2019-08-10,11879.98,11985.0,11270.0,11309.31,42633.087048,492217964.49055576,399237,17111.125076,197997879.10911432,11611.072499999998,0.9519629225277125,210.52,215.0,202.6,206.48,252614.02389,52534644.5700389,142706,128386.06493,26723409.6908843,208.65,0.9807628366503586,29.7969,30.02,29.0333,29.6661,1310985.06,38717630.393221,65462.0,562272.25,16600218.820665,29.629075,0.9948790695802648,3.9072,4.14,3.8599,4.0644,4280759.33,17118010.453168,46229.0,2115105.03,8462705.493365,3.9928749999999997,1.0407395078483088,0.2965,0.30562,0.29237,0.29918,58253124.0,17414209.869873,64260.0,29242566.3,8742878.90877,0.2984175,1.009072818644811,,,,,,,,,,,,2.169,2.4091,2.1306,2.3336,5262480.44,12116492.758711,33194.0,2656110.36,6121844.449501,2.2605750000000002,1.0769301767501962,2019-08-10,22823177.0108,72967028.2485,9985348008060.0,26722.423725694556,9648.093205299278,27279.32596397,9778.74395244,26109.33388635,9507.8418101,27220.85988174,9716.38581925,26299.90963211,9581.53013281,0.000481,0.0014429999999999998,0.000619,0.001857,0.0005586666666666666,0.0016759999999999998,,,,,,,
2019-08-11,11309.24,11600.0,11112.11,11549.97,26772.90691,304862403.3514491,306234,15007.4382,171032610.99181715,11392.83,1.0212798128267773,206.48,216.94,206.14,216.42,188474.09048,39875149.5480282,112904,98456.65063,20830756.9336701,211.49499999999998,1.0481402557148392,29.6666,30.4458,29.3,30.2439,1563332.29,46825511.824394,56524.0,787239.95,23538925.390202,29.914074999999997,1.0194767765226975,4.0635,4.2617,4.0605,4.2028,3259239.13,13550281.752049,37249.0,1571281.6,6531477.721791,4.147125,1.0340517665584095,0.29907,0.30605,0.29501,0.30316,36131805.2,10872100.385102,49872.0,18939249.2,5699836.516219,0.3008225,1.0133030282772912,,,,,,,,,,,,2.3336,2.49,2.2901,2.415,3709082.7,8883566.758516,23950.0,1801670.65,4325628.735578,2.382175,1.0348817278025368,2019-08-11,22285954.366,74952525.6158,9985348008060.0,26197.089025293113,9457.44756164287,26301.74295933,9581.79545672,25986.10380077,9292.95854008,26301.74295933,9581.79545672,25990.59306991,9295.25768623,0.0001,0.00030000000000000003,0.0001,0.00030000000000000003,0.0001,0.00030000000000000003,,,,,,,
2019-08-12,11539.08,11577.89,11235.32,11396.08,17568.227075,200325471.604141,255966,9200.430879,104948602.15277772,11437.0925,0.9866761558688032,216.41,216.81,209.75,211.41,122760.94619,26091487.959004,85543,64061.87617,13616765.0787879,213.595,0.9768505683393403,30.2418,30.5936,29.823,30.1856,1525430.31,46079844.296357,51008.0,632306.3,19116458.601059,30.211,0.9980723385542208,4.2025,4.2093,4.0655,4.13,1457267.02,6019354.193651,17188.0,589292.72,2435159.170796,4.151825,0.9826782145236509,0.30316,0.30536,0.298,0.3006,26440605.7,7958806.063259,40292.0,12781413.2,3847671.221518,0.30178,0.9915556141971236,,,,,,,,,,,,2.4165,2.479,2.335,2.39,2574671.09,6197771.772701,37821.0,1187614.21,2861462.927887,2.405125,0.989648033126294,2019-08-12,22402406.2329,75945274.2994,9985348008060.0,25865.301927256423,9172.144157860243,25993.22022296,9301.4361445,25711.15595773,9036.39691671,25993.22022296,9279.83418109,25875.41909054,9059.04167611,0.0001,0.00030000000000000003,0.000122,0.000366,0.00010733333333333334,0.000322,2907.07,2907.58,2873.14,2883.75,391569343.0,2892.8849999999998,0.9902850306288542
2019-08-13,11398.35,11456.16,10788.45,10892.71,33234.72968,368994475.54611236,337834,13483.5587,149693332.12683108,11133.917500000001,0.9558295484061186,211.58,214.3,204.0,209.3,166922.48201,34861802.3965168,102967,77187.83946,16124639.8676043,209.79500000000002,0.9900193935953835,30.1856,30.4496,29.2,29.4512,1164703.53,34760986.587742,45191.0,634592.97,18978528.412575,29.8216,0.975670518392876,4.13,4.1421,3.96,4.0819,4007334.88,16268418.322748,28333.0,1941005.01,7880005.796235,4.0785,0.9883535108958839,0.3006,0.30129,0.29295,0.298,32483448.9,9634244.26958,48492.0,17194577.4,5098655.346876,0.29821000000000003,0.9913506320691949,,,,,,,,,,,,2.3868,2.4679,2.306,2.4229,3152764.71,7512364.831599,26794.0,1476297.62,3524882.087147,2.3959,1.0137656903765688,2019-08-13,19835024.1828,66017787.4629,9985348008060.0,25910.01716865912,8694.79143344081,26159.85606591,9065.16974061,25753.22102117,8363.45929416,25875.41909054,9059.01167611,25774.01810056,8363.71479416,0.000109,0.00032700000000000003,0.000295,0.000885,0.00022466666666666666,0.000674,2880.72,2943.31,2877.05,2926.32,563420961.0,2906.8500000000004,1.0048273609217098
2019-08-14,10893.36,10897.48,9928.1,10050.37,54451.847499,567724729.1059059,534507,26080.631381,271971667.5509817,10442.327500000001,0.9226693816323028,209.31,209.9,183.49,187.1,325228.98931,63597043.1885792,171181,152334.65364,29840308.6371874,197.45000000000002,0.89393215480172,29.4512,29.4693,26.75,27.0256,1193540.54,33752933.178612,70231.0,530742.35,15026201.781765,28.174025,0.9176400282501223,4.0843,4.1308,3.5714,3.6716,6904682.73,26416681.849642,63744.0,3085230.31,11789969.641357,3.864525,0.8994830838580073,0.29795,0.29864,0.243,0.26353,142518597.1,38446280.884495,116447.0,64633641.7,17458455.915236,0.27577999999999997,0.8843288590604027,,,,,,,,,,,,2.419,2.6031,2.163,2.2842,6940625.71,16780308.016792,42688.0,3276299.67,7928891.30676,2.367325,0.9427545503322464,2019-08-14,23339417.3416,77930771.6667,9985348008060.0,25853.315481779457,7934.1794566310955,26157.86543331,8500.32616501,25652.60718354,7210.45076263,25772.07692596,8363.76042941,25869.85927409,7219.52786895,0.000238,0.000714,0.0001,0.00030000000000000003,0.000146,0.000438,2894.15,2894.15,2839.64,2840.6,692631694.0,2867.1349999999998,0.9863374443125719
2019-08-15,10055.16,10460.0,9911.0,10293.93,38174.45112,387705855.0879112,373368,19588.082918,199059445.60425642,10180.0225,1.0242339336760735,187.08,189.95,181.23,188.03,237953.09426,44183760.7061055,119008,110230.51548,20470122.3189154,186.5725,1.0049706039551043,27.0065,28.2174,26.7,28.1058,1244704.8,34386746.373249,49161.0,714209.92,19725489.586375,27.507425,1.0399695103901485,3.6718,3.7296,3.5035,3.6226,3495641.99,12635222.112055,38679.0,1728866.58,6239495.361129,3.6318750000000004,0.9866543196426625,0.26346,0.2707,0.25875,0.26378,72594115.1,19154006.828,61001.0,38014827.4,10028907.044132,0.26417250000000003,1.0009486585967442,,,,,,,,,,,,2.284,2.4506,2.2565,2.4232,2808342.69,6614943.187347,16508.0,1350069.55,3184857.79212,2.353575,1.060852814989931,2019-08-15,20751478.0271,75448899.9576,9985348008060.0,26072.816356397267,7349.557807215701,26377.90206079,7943.35068969,25829.04538994,6676.40856965,25868.10903715,7220.66803166,25857.17333997,6688.65196822,0.0001,0.00030000000000000003,-8.5e-05,-0.000255,3.8333333333333334e-05,0.00011500000000000002,2846.2,2856.67,2825.51,2847.6,585071376.0,2843.995,0.991929225516064
2019-08-16,10296.77,10536.03,9750.0,10331.54,51758.142918,527258446.39777654,504740,25818.031537,263301246.89849174,10228.585000000001,1.003653609457224,187.98,188.39,178.04,184.88,282177.01584,51945182.4708607,150695,140331.02072,25845940.5162068,184.8225,0.983247354145615,28.1052,28.1313,26.788,27.5111,965369.63,26500903.438649,57075.0,538971.07,14815613.910908,27.6339,0.9788406663393321,3.6212,3.6687,3.4673,3.58,3817287.3,13590079.246293,49254.0,1891700.14,6739151.156884,3.5843,0.9882404902556176,0.26392,0.26526,0.25395,0.26047,66289982.6,17250832.844091,70452.0,35426802.0,9219890.692305,0.2609,0.9874516642656758,,,,,,,,,,,,2.4225,2.459,2.227,2.3,3572488.27,8303548.666686,22280.0,1562264.49,3635513.221611,2.352125,0.9491581379993397,2019-08-16,20403806.3046,77930771.6667,9985348008060.0,25818.705001827682,6907.120203382538,25982.08704218,7237.11469876,25672.08652659,6574.67210022,25863.33082276,6688.88713922,25688.67931478,6664.19997372,1.3e-05,3.9e-05,-0.000138,-0.000414,-5.6000000000000006e-05,-0.000168,2864.74,2893.63,2864.74,2888.68,591597576.0,2877.9474999999998,1.0119383121278342
2019-08-17,10331.15,10465.14,10000.0,10216.02,29000.581201,297776329.0305825,332795,14672.94974,150792759.3452331,10253.0775,0.9888187046655194,184.83,187.0,181.83,185.59,138799.61508,25599796.9046516,101721,71194.91465,13132405.0101805,184.81250000000003,1.0038403288619646,27.4908,27.9605,26.9863,27.5038,963986.7,26558675.5917,43461.0,454313.05,12501374.172169,27.48535,0.9997346525584219,3.5801,3.6125,3.485,3.5627,1547028.72,5503505.330264,25153.0,704508.82,2506483.047501,3.560075,0.9951675977653631,0.26029,0.26953,0.25648,0.26546,56461024.9,14887433.655548,63391.0,27053621.1,7140208.77222,0.26294,1.0191576765078512,,,,,,,,,,,,2.3046,2.419,2.282,2.4036,2035414.39,4797115.851595,14017.0,1065557.98,2514304.909198,2.3523,1.0450434782608695,2019-08-17,20175209.2411,72967028.2485,9985348008060.0,25722.925818587602,6697.779780043227,25918.28350354,7012.97996052,25655.100414400004,6582.90098118,25688.68931478,6664.31229361,25772.43479548,6835.94003107,-9.8e-05,-0.000294,0.0001,0.00030000000000000003,3.4000000000000007e-05,0.00010200000000000003,,,,,,,
2019-08-18,10216.05,10500.0,10080.0,10306.78,24085.395172,248508872.45998642,265705,12961.478557,133774771.71696787,10275.7075,1.008884085974773,185.67,197.91,183.35,194.33,175363.5062,33655229.0922308,102057,92430.25179,17745835.5299511,190.315,1.0470930545826822,27.5037,28.1797,27.0511,27.8977,1210998.25,33539025.536486,42104.0,753883.72,20929416.551677,27.65805,1.0143216573709815,3.563,3.7641,3.5103,3.6925,2263105.26,8277441.393565,30516.0,1164368.35,4259275.171649,3.6324749999999995,1.0364330423555168,0.26535,0.2919,0.26353,0.2832,87006862.6,24368646.473543,72869.0,44897250.2,12562175.645139,0.275995,1.0668273939576585,,,,,,,,,,,,2.405,2.5657,2.3729,2.5051,3610567.41,8910268.691309,22491.0,1839765.88,4541536.534433,2.4621750000000002,1.0422283241803962,2019-08-18,16818757.3806,63535915.7538,9985348008060.0,25822.03855059113,6766.90620003122,25904.71331986,6852.41308585,25725.30689344,6686.31734744,25772.42479548,6835.80045107,25882.39792627,6724.76589287,6.3e-05,0.00018899999999999999,0.0001,0.00030000000000000003,2.666666666666668e-06,7.999999999999996e-06,,,,,,,
2019-08-19,10306.17,10930.0,10258.6,10915.54,37243.319217,396233441.02745956,337022,20591.436572,219085855.3445805,10602.5775,1.0590640335778974,194.32,203.59,192.7,202.28,239541.5978,47675347.062822,116606,122389.69465,24373123.0969118,198.22249999999997,1.0409097926207995,27.9033,29.1779,27.6884,28.7931,1802660.04,51656890.096015,53418.0,552390.44,15810469.881943,28.390674999999998,1.0320958358574361,3.6901,3.8152,3.6342,3.7179,2509738.32,9310533.957948,31496.0,1239496.88,4601874.579256,3.71435,1.0068788083953961,0.28321,0.29035,0.27558,0.28202,69411983.5,19652851.260381,60857.0,35172991.6,9959961.05117,0.28279,0.9958333333333332,,,,,,,,,,,,2.5055,2.6,2.4508,2.4958,4288720.33,10873902.29275,23900.0,1931008.27,4904148.613092,2.513025,0.9962875733503652,2019-08-19,16497323.4009,62740159.349,10016798869100.0,25752.457256313533,6501.260291564,25909.62556103,6813.71777922,25577.34787970001,6323.93590627,25882.29292627,6724.62781841,25644.69016816,6330.59401101,0.0001,0.00030000000000000003,0.0001,0.00030000000000000003,0.0001,0.00030000000000000003,2913.48,2931.0,2913.48,2923.65,497584853.0,2920.4025,1.0147518326863156
2019-08-20,10914.73,10949.96,10560.0,10760.51,32298.921679,346664453.13672656,305065,16017.544729,172082522.17892724,10796.3,0.9857973128219034,202.24,202.75,194.45,196.6,189297.75494,37412398.975662,109559,94655.34043,18715872.1720154,199.01000000000002,0.9719201107375914,28.7974,28.8079,27.52,28.0286,1232000.47,34687351.836226,47945.0,362344.48,10233669.331004,28.288475,0.9734484998141917,3.7198,3.7247,3.59,3.675,1546465.45,5649194.954293,24047.0,706926.0,2582288.465205,3.6773749999999996,0.9884612281126441,0.28195,0.28234,0.2696,0.27432,49280235.2,13562253.570196,52408.0,24840853.2,6840190.278792,0.27705250000000003,0.9726969718459684,,,,,,,,,,,,2.4943,2.5401,2.3354,2.3624,3477390.83,8399786.436471,19755.0,1426387.62,3448896.268669,2.4330499999999997,0.9465502043432967,2019-08-20,22512416.2143,82514504.7904,10183488432900.0,25758.934717395798,6427.274058580955,25977.02665907,6533.88612102,25573.36792576,6314.91379165,25644.55188822,6330.87122561,25958.23286692,6488.80340267,0.0001,0.00030000000000000003,0.0001,0.00030000000000000003,0.0001,0.00030000000000000003,2919.01,2923.63,2899.6,2900.51,451459948.0,2910.6875000000005,0.996673403751709
2019-08-21,10760.51,10804.13,9858.0,10142.57,47355.719282,482889274.517917,458814,21565.830561,219533134.86528105,10391.3025,0.9425733538651978,196.55,197.2,179.53,187.45,284973.64194,53434048.9529292,150215,143327.26923,26891929.3785135,190.1825,0.9534587995930823,28.0375,28.051,26.3,26.925,1007261.99,27313407.97666,49321.0,383292.03,10435256.823174,27.328374999999998,0.9606259320836574,3.6755,3.6832,3.3474,3.512,3645880.14,12749823.183554,47964.0,1690893.13,5911002.021201,3.554525,0.9556462585034015,0.27432,0.27448,0.25871,0.26589,60607962.3,16072611.975086,59345.0,29876355.9,7923753.693013,0.26835,0.9692694663167104,,,,,,,,,,,,2.3622,2.371,2.15,2.2054,4952696.55,11108904.237859,27515.0,2069408.23,4631872.134922,2.27215,0.9335421605147308,2019-08-21,21381940.8221,77452265.2327,10183488432900.0,25498.3038188048,6679.315868688431,25964.37688966,6981.01447199,24901.80916315,6464.88471747,25958.64356692,6488.77690267,24905.28526158,6596.08281758,0.0001,0.00030000000000000003,0.0001,0.00030000000000000003,0.0001,0.00030000000000000003,2922.04,2928.73,2917.91,2924.43,399340157.0,2923.2774999999997,1.0043254385776554
