,Unnamed: 0,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades, taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,upper,middle,lower
687,687,2019-07-05 01:00:00,11145.67,11406.83,10796.44,10970.73,63534.350582,2019-07-06 00:59:59.999,705853649.0264896,564857,32306.914259,359142813.9881069,0.0,12199.065797392264,11297.468470546373,10395.871143700482
688,688,2019-07-06 01:00:00,10982.41,11665.0,10964.51,11256.49,51469.496331,2019-07-07 00:59:59.999,585001376.155429,470692,25601.989482,291096287.944003,0.0,11999.233088644623,11235.551094681323,10471.869100718022
689,689,2019-07-07 01:00:00,11256.45,11538.0,11094.37,11406.24,38884.795599,2019-07-08 00:59:59.999,439439052.9455421,366769,22449.30112,253820654.34123248,0.0,11883.0372088306,11222.484138672226,10561.931068513852
690,690,2019-07-08 01:00:00,11410.0,12338.03,11220.0,12238.6,52182.367215,2019-07-09 00:59:59.999,618530684.4325522,507860,27740.09749,328709707.94803345,0.0,12222.993450282242,11340.824473761437,10458.655497240632
691,691,2019-07-09 01:00:00,12238.6,12794.73,12068.0,12543.41,78442.130343,2019-07-10 00:59:59.999,975986802.0300353,660273,40993.911974,508388352.3604959,0.0,12781.689608749413,11576.755713626655,10371.821818503897
692,692,2019-07-10 01:00:00,12548.51,13147.08,11569.0,12108.37,109246.044997,2019-07-11 00:59:59.999,1369749939.9675038,899391,46964.760907,588798251.124835,0.0,12796.664535672042,11804.945072001101,10813.22560833016
693,693,2019-07-11 01:00:00,12108.11,12111.73,11000.0,11342.89,87506.461058,2019-07-12 00:59:59.999,1007356802.2182561,760057,43714.15617,503407388.68365425,0.0,12838.896942575933,11891.34332333129,10943.789704086646
694,694,2019-07-12 01:00:00,11342.88,11885.0,11073.0,11757.22,56321.858281,2019-07-13 00:59:59.999,649824820.7654814,537561,30291.119356,349517968.90387326,0.0,12733.422691297532,11906.531628349483,11079.640565401434
695,695,2019-07-13 01:00:00,11757.22,11799.98,10830.0,11355.76,54245.594548,2019-07-14 00:59:59.999,614050007.9919451,510305,26460.058236,299649536.3943535,0.0,12761.27561157829,11843.207362002395,10925.1391124265
696,696,2019-07-14 01:00:00,11355.78,11452.0,10103.0,10174.18,72517.579236,2019-07-15 00:59:59.999,777646151.6029468,649043,35853.69216,384643236.23562616,0.0,12902.629601677245,11599.230117829218,10295.830633981192
697,697,2019-07-15 01:00:00,10174.18,11100.0,9860.0,10838.72,81922.426332,2019-07-16 00:59:59.999,851028723.7031858,732206,41714.189655,433767828.4945731,0.0,12419.11751361232,11330.425929620149,10241.734345627978
698,698,2019-07-16 01:00:00,10833.78,11028.0,9350.01,9439.59,97219.443413,2019-07-17 00:59:59.999,982462166.6932294,796646,47295.944048,478852520.00356245,0.0,12597.32111971291,10940.51906256321,9283.71700541351
699,699,2019-07-17 01:00:00,9430.17,9957.0,9060.0,9667.92,84942.672717,2019-07-18 00:59:59.999,809555508.3476789,757742,43073.115146,410754257.707386,0.0,11958.847677756787,10527.653488523327,9096.459299289867
700,700,2019-07-18 01:00:00,9668.86,10788.0,9252.0,10627.16,80283.310252,2019-07-19 00:59:59.999,807822745.1854327,734821,42103.344745,423743857.79454607,0.0,11348.926875577503,10275.732060114962,9202.537244652422
701,701,2019-07-19 01:00:00,10628.64,10769.71,10121.84,10504.29,56546.932133,2019-07-20 00:59:59.999,589931612.3419864,567735,29070.357474,303508985.606864,0.0,11279.287167087787,10168.198703960035,9057.110240832284
702,702,2019-07-20 01:00:00,10505.78,11068.99,10350.0,10740.23,47331.899848,2019-07-21 00:59:59.999,505569016.35008293,461660,25003.62155,267188169.9395916,0.0,11253.456595087391,10184.568422871205,9115.68025065502
703,703,2019-07-21 01:00:00,10740.27,10817.9,10288.0,10589.45,38834.287935,2019-07-22 00:59:59.999,409661485.99856466,395452,20345.527384,214610701.2026862,0.0,11026.841137115942,10253.931739579784,9481.022342043627
704,704,2019-07-22 01:00:00,10590.15,10683.16,10100.0,10340.31,40467.954839,2019-07-23 00:59:59.999,421016379.36208767,389565,19335.4119,201324461.22845033,0.0,10574.384558452031,10307.210448209858,10040.036337967686
705,705,2019-07-23 01:00:00,10343.08,10343.97,9822.0,9864.91,47624.37071,2019-07-24 00:59:59.999,478441909.40505725,448147,24082.309129,241965620.20266604,0.0,10879.77748161893,10278.378318014918,9676.979154410907
706,706,2019-07-24 01:00:00,9864.78,9937.0,9525.0,9763.28,43475.380377,2019-07-25 00:59:59.999,422534162.14571214,424762,21963.773537,213526693.3881535,0.0,10954.218182137422,10180.430585690076,9406.64298924273
707,707,2019-07-25 01:00:00,9763.4,10175.0,9720.03,9879.87,37873.354728,2019-07-26 00:59:59.999,378938450.0817674,368176,19308.011426,193241603.01232004,0.0,10709.534852758947,10068.509541857864,9427.484230956781
708,708,2019-07-26 01:00:00,9882.15,9889.98,9637.0,9824.0,27167.463217,2019-07-27 00:59:59.999,265108103.13392133,299935,14006.629434,136688126.95394775,0.0,10378.504215383215,9964.70668410031,9550.909152817407
709,709,2019-07-27 01:00:00,9824.0,10188.66,9333.0,9476.52,43809.778301,2019-07-28 00:59:59.999,424932724.9687315,401418,21428.052318,208090741.11042413,0.0,10137.470598532896,9841.054849261935,9544.639099990973
710,710,2019-07-28 01:00:00,9478.92,9594.99,9165.0,9541.54,29401.022937,2019-07-29 00:59:59.999,278537286.1348134,271327,17116.433132,162267204.1584597,0.0,10040.15514833167,9721.730641134236,9403.306133936801
711,711,2019-07-29 01:00:00,9541.54,9729.0,9395.0,9507.64,29021.937411,2019-07-30 00:59:59.999,277497756.76841676,294468,16075.166971,153791418.10329247,0.0,9959.887789144283,9619.11456071239,9278.341332280499
712,712,2019-07-30 01:00:00,9509.07,9714.28,9402.0,9574.21,32536.368834,2019-07-31 00:59:59.999,310867928.28793913,283961,17211.009653,164621319.04418957,0.0,9796.428126942003,9548.430646180801,9300.4331654196
713,713,2019-07-31 01:00:00,9575.0,10109.8,9555.0,10080.53,39515.35456,2019-08-01 00:59:59.999,389690761.44466114,364212,21235.609604,209506872.509218,0.0,10016.638478636229,9567.410039750263,9118.181600864296
714,714,2019-08-01 01:00:00,10080.53,10467.86,9863.46,10374.99,41727.637028,2019-08-02 00:59:59.999,422156523.6690079,378062,22244.919467,225207082.39426735,0.0,10383.768558447196,9684.441860155232,8985.115161863267
715,715,2019-08-02 01:00:00,10375.0,10670.0,10281.35,10523.75,42990.444221,2019-08-03 00:59:59.999,450323284.1507597,431322,22206.135093,232638457.60696328,0.0,10689.698878371692,9867.805938229336,9045.91299808698
716,716,2019-08-03 01:00:00,10523.75,10904.77,10497.93,10816.86,33802.318824,2019-08-04 00:59:59.999,363852799.8717801,348893,18132.529707,195125820.47946516,0.0,10946.529545887754,10100.641759438578,9254.753972989403
717,717,2019-08-04 01:00:00,10816.86,11040.0,10552.0,10929.23,39924.745141,2019-08-05 00:59:59.999,431793873.4232976,353721,22066.368257,238959952.2351608,0.0,10959.98384948779,10348.999155682912,9738.014461878034
718,718,2019-08-05 01:00:00,10929.99,11937.52,10927.8,11828.8,65153.673713,2019-08-06 00:59:59.999,757976547.217046,622610,33530.07066,389969213.3989176,0.0,11694.129053482387,10679.241245014986,9664.353436547584
719,719,2019-08-06 01:00:00,11830.0,12330.7,11226.7,11481.69,76705.389875,2019-08-07 00:59:59.999,904119081.6157126,625827,37522.116972,442937542.0407164,0.0,11940.524828952734,10995.245683167952,10049.96653738317
720,720,2019-08-07 01:00:00,11481.69,12141.17,11382.84,11975.03,69173.390353,2019-08-08 00:59:59.999,814597979.050504,592916,36357.225918,428496665.57006496,0.0,12238.696295054713,11308.028143207011,10377.35999135931
721,721,2019-08-08 01:00:00,11975.04,12060.0,11521.0,11999.77,51207.257174,2019-08-09 00:59:59.999,604389131.062836,473584,27463.200763,324785966.1265964,0.0,12393.30832214121,11589.54772259947,10785.787123057728
722,722,2019-08-09 01:00:00,11994.17,12045.68,11700.0,11879.99,39427.152588,2019-08-10 00:59:59.999,467011047.9414285,410902,20074.421911,238009297.579604,0.0,12174.303681306194,11801.606319556136,11428.90895780608
723,723,2019-08-10 01:00:00,11879.98,11985.0,11270.0,11309.31,42633.087048,2019-08-11 00:59:59.999,492217964.4905557,399237,17111.125076,197997879.10911432,0.0,12435.119008362006,11873.73005850309,11312.341108644174
724,724,2019-08-11 01:00:00,11309.24,11600.0,11112.11,11549.97,26772.90691,2019-08-12 00:59:59.999,304862403.351449,306234,15007.4382,171032610.99181715,0.0,12406.536368919371,11866.99401623934,11327.451663559308
725,725,2019-08-12 01:00:00,11539.08,11577.89,11235.32,11396.08,17568.227075,2019-08-13 00:59:59.999,200325471.60414097,255966,9200.430879,104948602.15277772,0.0,12343.959462201785,11804.963348286801,11265.967234371818
726,726,2019-08-13 01:00:00,11398.35,11456.16,10788.45,10892.71,33234.72968,2019-08-14 00:59:59.999,368994475.5461124,337834,13483.5587,149693332.12683108,0.0,12303.740436900995,11659.81055569995,11015.880674498907
727,727,2019-08-14 01:00:00,10893.36,10897.48,9928.1,10050.37,54451.847499,2019-08-15 00:59:59.999,567724729.1059059,534507,26080.631381,271971667.5509817,0.0,12455.603414176157,11374.695781608236,10293.788149040314
728,728,2019-08-15 01:00:00,10055.16,10460.0,9911.0,10293.93,38174.45112,2019-08-16 00:59:59.999,387705855.0879112,373368,19588.082918,199059445.6042564,0.0,12231.28233992957,11052.228040762828,9873.173741596085
729,729,2019-08-16 01:00:00,10296.77,10536.03,9750.0,10331.54,51758.142918,2019-08-17 00:59:59.999,527258446.3977765,504740,25818.031537,263301246.8984917,0.0,11738.820603015978,10764.340205462693,9789.859807909408
730,730,2019-08-17 01:00:00,10331.15,10465.14,10000.0,10216.02,29000.581201,2019-08-18 00:59:59.999,297776329.0305825,332795,14672.94974,150792759.3452331,0.0,11096.943369299446,10527.376150495831,9957.808931692216
731,731,2019-08-18 01:00:00,10216.05,10500.0,10080.0,10306.78,24085.395172,2019-08-19 00:59:59.999,248508872.4599864,265705,12961.478557,133774771.71696788,0.0,10564.544913981403,10360.03223998841,10155.519565995417
732,732,2019-08-19 01:00:00,10306.17,10930.0,10258.6,10915.54,37243.319217,2019-08-20 00:59:59.999,396233441.0274596,337022,20591.436572,219085855.34458047,0.0,10836.3623709103,10327.683003387108,9819.003635863917
733,733,2019-08-20 01:00:00,10914.73,10949.96,10560.0,10760.51,32298.921679,2019-08-21 00:59:59.999,346664453.1367265,305065,16017.544729,172082522.17892724,0.0,10931.341985129278,10375.132224927489,9818.9224647257
734,734,2019-08-21 01:00:00,10760.51,10804.13,9858.0,10142.57,47355.719282,2019-08-22 00:59:59.999,482889274.517917,458814,21565.830561,219533134.86528105,0.0,11004.680213994458,10384.200243571744,9763.72027314903
735,735,2019-08-22 01:00:00,10140.82,10242.0,9762.0,10099.88,34059.642738,2019-08-23 00:59:59.999,341371442.9068388,401148,17921.9543,179746967.2352143,0.0,11007.155345377272,10343.450035035668,9679.744724694065
736,736,2019-08-23 01:00:00,10099.9,10445.0,10019.79,10389.55,27550.336173,2019-08-24 00:59:59.999,282732431.7520724,326866,14798.816338,151926638.08027625,0.0,10963.160849894437,10310.03212567557,9656.903401456704
737,737,2019-08-24 01:00:00,10388.16,10419.42,9890.0,10134.35,27692.456844,2019-08-25 00:59:59.999,279962133.6257099,313227,13623.564841,137726211.36364344,0.0,10766.1735311671,10266.400372640448,9766.627214113796
738,738,2019-08-25 01:00:00,10134.61,10333.0,9906.97,10142.69,26271.657398,2019-08-26 00:59:59.999,265132761.31704283,289956,12885.717735,130202473.09027292,0.0,10429.802703189853,10219.67695782832,10009.551212466788
739,739,2019-08-26 01:00:00,10142.69,10604.0,10137.93,10372.25,41687.511599,2019-08-27 00:59:59.999,432249835.49069726,405316,22666.595452,235202578.43601215,0.0,10456.882536685309,10204.900012974249,9952.917489263189
740,740,2019-08-27 01:00:00,10373.6,10391.08,10051.08,10185.05,28402.775383,2019-08-28 00:59:59.999,289340681.0789518,292888,13852.442138,141207845.02919284,0.0,10421.388802436511,10196.192390955679,9970.995979474847
741,741,2019-08-28 01:00:00,10185.69,10299.0,9601.01,9721.0,42110.555375,2019-08-29 00:59:59.999,420034883.00315255,381293,19430.822573,194055407.18003407,0.0,10560.039611175578,10133.533413818579,9707.02721646158
742,742,2019-08-29 01:00:00,9721.0,9724.0,9320.0,9498.44,35532.69491,2019-08-30 00:59:59.999,337838761.5572865,343887,17536.268448,166811264.08255094,0.0,10654.188829391742,10008.415414194285,9362.641998996829
743,743,2019-08-30 01:00:00,9499.01,9696.0,9350.41,9584.54,26834.318104,2019-08-31 00:59:59.999,255854874.4507745,259270,14227.872851,135696420.41983488,0.0,10556.974752537928,9868.073388033627,9179.172023529325
744,744,2019-08-31 01:00:00,9582.76,9684.51,9420.75,9587.47,17130.290074,2019-09-01 00:59:59.999,164116756.46299693,199188,8558.148214,82010834.33875087,0.0,10234.040547358953,9743.19271057059,9252.34487378223
745,745,2019-09-01 01:00:00,9588.74,9830.0,9520.0,9724.98,19545.404843,2019-09-02 00:59:59.999,188513289.12235728,191324,11545.610598,111464034.38112412,0.0,9838.164867140527,9663.212856531893,9488.260845923258
746,746,2019-09-02 01:00:00,9723.59,10450.0,9712.5,10340.0,44740.248093,2019-09-03 00:59:59.999,448462178.630381,354155,25140.296125,251933840.30794755,0.0,10307.154358506063,9696.738769242584,9086.323179979105
747,747,2019-09-03 01:00:00,10340.0,10773.0,10272.0,10615.28,47998.376781,2019-09-04 00:59:59.999,505617667.3992669,416076,24734.303264,260488377.88812712,0.0,10693.071396442348,9840.67305729803,8988.274718153712
748,748,2019-09-04 01:00:00,10611.85,10799.0,10369.89,10567.02,43943.889026,2019-09-05 00:59:59.999,463526509.325937,383457,22244.067656,234731325.60204145,0.0,10889.076074640992,10030.17601172327,9171.275948805547
749,749,2019-09-05 01:00:00,10565.92,10900.0,10450.0,10564.49,33970.960639,2019-09-06 00:59:59.999,358861340.7897901,309846,16535.147807,174901090.47337496,0.0,10880.574614768762,10215.164057160866,9549.75349955297
750,750,2019-09-06 01:00:00,10563.13,10905.87,10150.0,10298.73,58799.640959,2019-09-07 00:59:59.999,623662984.3843305,455334,29952.944427,318275724.07277405,0.0,10599.253116266966,10337.828407839945,10076.403699412924
751,751,2019-09-07 01:00:00,10298.71,10558.0,10288.57,10455.88,27637.877392,2019-09-08 00:59:59.999,287851131.1802577,272011,14673.489216,152825898.95080233,0.0,10644.649476966388,10417.676502010916,10190.703527055444
752,752,2019-09-08 01:00:00,10455.9,10592.5,10208.0,10381.18,23984.672018,2019-09-09 00:59:59.999,249900964.37153128,237752,10588.592458,110370036.72549054,0.0,10666.640254346441,10458.035053644046,10249.42985294165
753,753,2019-09-09 01:00:00,10381.24,10480.0,10068.5,10303.12,39835.727608,2019-09-10 00:59:59.999,409724831.94712263,330459,18729.472684,192814736.82347485,0.0,10661.71153138493,10461.366304937706,10261.021078490483
754,754,2019-09-10 01:00:00,10302.58,10384.99,9953.0,10098.15,28915.412225,2019-09-11 00:59:59.999,294323839.5070076,286763,13432.256822,136876441.42321572,0.0,10656.916069453866,10417.970305096824,10179.024540739782
755,755,2019-09-11 01:00:00,10098.19,10293.0,9880.0,10158.33,31953.824562,2019-09-12 00:59:59.999,321637085.47650874,309120,16583.813097,167086058.18780476,0.0,10623.37112019971,10355.675051524355,10087.978982849
756,756,2019-09-12 01:00:00,10158.75,10448.81,10040.0,10415.01,34511.162755,2019-09-13 00:59:59.999,353390090.96777725,317881,18550.853202,190066356.88701728,0.0,10570.634828532562,10323.278027970831,10075.9212274091
757,757,2019-09-13 01:00:00,10415.01,10439.0,10153.0,10342.06,30280.339776,2019-09-14 00:59:59.999,311632094.25618845,304947,16763.854663,172561765.6530662,0.0,10547.545210787766,10312.431771409749,10077.318332031731
758,758,2019-09-14 01:00:00,10344.13,10419.99,10222.33,10335.02,23621.533519,2019-09-15 00:59:59.999,244063007.09022477,253929,13495.986691,139491411.26572925,0.0,10553.709923612956,10312.96051610366,10072.211108594363
759,759,2019-09-15 01:00:00,10332.81,10360.0,10252.15,10302.01,18047.654013,2019-09-16 00:59:59.999,185853330.43704256,194733,8221.803055,84690636.88555922,0.0,10483.44977294141,10314.340596087786,10145.231419234162
760,760,2019-09-16 01:00:00,10303.34,10355.0,10078.0,10251.31,28971.401657,2019-09-17 00:59:59.999,296325130.1709013,274368,13385.302253,137008707.88664532,0.0,10415.333335676807,10308.11883411961,10200.904332562413
761,761,2019-09-17 01:00:00,10249.68,10275.0,10128.01,10187.82,22914.324563,2019-09-18 00:59:59.999,233944812.560508,287483,11195.430673,114314296.20572507,0.0,10404.255512876622,10288.957780305209,10173.660047733796
762,762,2019-09-18 01:00:00,10187.48,10258.02,10100.0,10156.99,24250.249303,2019-09-19 00:59:59.999,247024351.59799168,299466,11753.109111,119777298.85924058,0.0,10393.293370292165,10259.440960227585,10125.588550163004
763,763,2019-09-19 01:00:00,10156.41,10325.0,9653.0,10244.29,44826.282579,2019-09-20 00:59:59.999,447676492.9840264,429727,22623.287763,226404409.68236712,0.0,10339.273627849032,10237.521452363384,10135.769276877736
764,764,2019-09-20 01:00:00,10243.7,10281.0,10061.39,10168.59,25088.491069,2019-09-21 00:59:59.999,255205290.2118373,267032,12054.384888,122687240.60518865,0.0,10294.814368618674,10217.030458712841,10139.246548807008
765,765,2019-09-21 01:00:00,10167.92,10176.7,9900.0,9986.39,20544.175196,2019-09-22 00:59:59.999,206034034.50803515,245439,9285.851479,93152981.29234466,0.0,10350.32058582837,10177.169489914602,10004.018394000834
766,766,2019-09-22 01:00:00,9985.15,10089.0,9853.97,10028.87,22049.275256,2019-09-23 00:59:59.999,220133631.61284167,253713,11200.611921,111864717.13240464,0.0,10321.414585463343,10131.068925318228,9940.723265173114
767,767,2019-09-23 01:00:00,10028.05,10049.99,9615.77,9702.25,31937.232356,2019-09-24 00:59:59.999,314390584.62646127,332817,14940.112496,147108768.54457945,0.0,10424.051943198152,10050.556397543332,9677.060851888513
768,768,2019-09-24 01:00:00,9702.2,9794.99,7800.0,8493.14,94007.345203,2019-09-25 00:59:59.999,838996309.1611282,748712,42986.253127,383608082.5686317,0.0,11032.455879175617,9811.521540669237,8590.587202162857
769,769,2019-09-25 01:00:00,8497.55,8730.0,8215.64,8430.05,60783.892258,2019-09-26 00:59:59.999,512437200.3611044,544806,30489.471994,257118054.5490336,0.0,10905.61514473628,9472.27930534626,8038.943465956238
770,770,2019-09-26 01:00:00,8430.05,8465.99,7750.0,8063.73,67930.853749,2019-09-27 00:59:59.999,552794530.866682,522062,33363.51365,271728779.6995455,0.0,10625.160532162285,9077.470685693042,7529.780839223801
771,771,2019-09-27 01:00:00,8063.49,8265.0,7852.15,8177.91,43882.924625,2019-09-28 00:59:59.999,352800745.20792854,369518,23224.861135,186790633.03646183,0.0,9885.699407762746,8713.532504861956,7541.365601961167
772,772,2019-09-28 01:00:00,8177.47,8315.0,8001.09,8198.81,34473.605165,2019-09-29 00:59:59.999,280672404.6804955,319113,18215.039863,148326185.32000545,0.0,8750.738021621739,8426.434276000175,8102.13053037861
773,773,2019-09-29 01:00:00,8199.38,8229.13,7890.0,8043.82,31544.211388,2019-09-30 00:59:59.999,253660600.3252929,322501,15507.400781,124764250.17575432,0.0,8483.474951856142,8207.930575001628,7932.386198147115
774,774,2019-09-30 01:00:00,8043.04,8337.26,7710.0,8289.34,55865.48726,2019-10-01 00:59:59.999,449120676.8427603,455556,29052.010951,233783108.2316931,0.0,8264.379950464167,8082.870196059179,7901.360441654191
775,775,2019-10-01 01:00:00,8289.97,8500.0,8173.05,8292.44,43472.418091,2019-10-02 00:59:59.999,362980689.8799913,387653,22518.984395,188065394.2271811,0.0,8216.459369011873,8034.454337608549,7852.449306205226
776,776,2019-10-02 01:00:00,8292.67,8373.91,8151.22,8359.94,26243.386644,2019-10-03 00:59:59.999,216325351.8586446,261430,13652.36085,112568257.1336314,0.0,8262.79994749418,8044.2516154481855,7825.703283402189
777,777,2019-10-03 01:00:00,8360.0,8393.0,8060.0,8223.96,30488.284058,2019-10-04 00:59:59.999,250291751.27141392,281307,15321.407535,125826457.09252052,0.0,8286.833702168966,8070.878490516319,7854.923278863674
778,778,2019-10-04 01:00:00,8224.43,8232.41,8005.0,8137.13,26476.330404,2019-10-05 00:59:59.999,215325611.6822151,259012,13236.810255,107708233.74574783,0.0,8239.375210787079,8088.92114582369,7938.4670808603005
779,779,2019-10-05 01:00:00,8137.09,8183.41,8012.98,8126.19,21907.615564,2019-10-06 00:59:59.999,177252877.0029691,237769,10620.069822,85943843.84390093,0.0,8274.932509539787,8095.601288208789,7916.270066877791
780,780,2019-10-06 01:00:00,8127.55,8153.87,7785.0,7854.25,34676.104049,2019-10-07 00:59:59.999,275447898.032875,325795,16437.310141,130619830.63356861,0.0,8395.255991354235,8063.865625145278,7732.475258936319
781,781,2019-10-07 01:00:00,7855.3,8299.92,7762.0,8190.09,52202.072297,2019-10-08 00:59:59.999,420921679.8442632,482605,28088.649704,226592301.6438216,0.0,8309.603757775742,8047.703104366472,7785.8024509572015
782,782,2019-10-08 01:00:00,8190.82,8325.0,8088.75,8168.39,35452.657423,2019-10-09 00:59:59.999,290675248.1414453,395685,16893.73714,138551354.17557934,0.0,8296.260244685047,8051.088802301965,7805.917359918883
783,783,2019-10-09 01:00:00,8170.79,8670.0,8115.0,8560.74,55038.704378,2019-10-10 00:59:59.999,462845251.8136103,537805,29211.87169,245678414.8292902,0.0,8564.088578991674,8113.126848216019,7662.165117440366
784,784,2019-10-10 01:00:00,8562.15,8644.0,8414.52,8558.03,39137.946167,2019-10-11 00:59:59.999,333925412.3041418,406932,20587.713971,175682847.81235147,0.0,8745.811114855107,8211.409886413254,7677.008657971401
785,785,2019-10-11 01:00:00,8557.82,8779.51,8212.38,8258.5,50405.284418,2019-10-12 00:59:59.999,424413201.53293216,471818,24618.017135,207347909.97597685,0.0,8633.92596333026,8282.275152211863,7930.624341093467
786,786,2019-10-12 01:00:00,8257.95,8400.0,8250.0,8300.09,21339.334098,2019-10-13 00:59:59.999,177707852.5948189,280633,11644.429544,96979920.3984342,0.0,8644.526353620686,8322.40877732249,8000.2912010242935
787,787,2019-10-13 01:00:00,8301.98,8451.37,8160.0,8275.01,27840.739953,2019-10-14 00:59:59.999,232149438.3639587,320051,14035.914654,117101482.90464428,0.0,8613.561522493861,8336.45668555264,8059.351848611418
788,788,2019-10-14 01:00:00,8275.24,8388.85,8203.0,8348.2,29810.663253,2019-10-15 00:59:59.999,247530733.18003485,345679,15273.003755,126831374.41473168,0.0,8561.369633759414,8342.74521916587,8124.120804572327
789,789,2019-10-15 01:00:00,8346.86,8403.0,8090.0,8159.29,32773.062476,2019-10-16 00:59:59.999,270727559.77701086,399447,16822.940015,139031758.65565604,0.0,8449.561434948948,8324.92171517913,8200.281995409314
790,790,2019-10-16 01:00:00,8159.3,8181.16,7917.0,7991.74,34733.593966,2019-10-17 00:59:59.999,279586845.5362138,421026,17198.827976,138510455.77691367,0.0,8527.059795494399,8271.666310659293,8016.272825824188
791,791,2019-10-17 01:00:00,7995.02,8124.92,7929.03,8070.58,29656.949158,2019-10-18 00:59:59.999,238343204.48251528,356490,15922.046058,127960055.04589143,0.0,8469.790591156043,8209.709616503416,7949.628641850791
792,792,2019-10-18 01:00:00,8070.71,8115.0,7816.01,7947.01,31353.181416,2019-10-19 00:59:59.999,248931322.1008505,399783,15692.63445,124639536.56963076,0.0,8423.889107161014,8139.56019098081,7855.231274800606
793,793,2019-10-19 01:00:00,7946.89,8098.1,7866.92,7948.01,26627.889388,2019-10-20 00:59:59.999,211909734.13572004,349746,13886.838244,110541248.17503741,0.0,8235.09632902461,8072.090913359214,7909.085497693817
794,794,2019-10-20 01:00:00,7949.87,8297.0,7870.0,8223.35,34286.452654,2019-10-21 00:59:59.999,275899861.65387124,396091,18042.423677,145235373.21216157,0.0,8255.356182748621,8047.671592120678,7839.9870014927355
795,795,2019-10-21 01:00:00,8223.35,8333.0,8142.03,8197.27,30448.679539,2019-10-22 00:59:59.999,250117281.63661337,367169,16584.000384,136247602.03863662,0.0,8292.119382357107,8056.390836236085,7820.662290115065
796,796,2019-10-22 01:00:00,8197.28,8297.99,8000.0,8020.0,34651.828663,2019-10-23 00:59:59.999,283535483.41051364,384699,16767.036824,137253195.95826292,0.0,8302.04833976035,8061.747305754434,7821.446271748519
797,797,2019-10-23 01:00:00,8020.06,8047.59,7300.0,7466.62,63897.457098,2019-10-24 00:59:59.999,488220760.6464156,610241,28473.730302,217502083.43670303,0.0,8538.990985780993,7993.311704590804,7447.632423400616
798,798,2019-10-24 01:00:00,7468.47,7503.68,7337.99,7412.41,32714.383265,2019-10-25 00:59:59.999,243246414.9489239,403778,16705.376355,124225722.47547963,0.0,8576.486028475865,7868.598080619471,7160.710132763076
799,799,2019-10-25 01:00:00,7412.41,8799.0,7361.0,8655.02,90748.218174,2019-10-26 00:59:59.999,737329544.8835196,775418,49588.976612,402740312.18785393,0.0,8804.115940294336,7872.12686854706,6940.137796799785
800,800,2019-10-26 01:00:00,8655.88,10370.0,8470.38,9230.0,162588.585413,2019-10-27 00:59:59.999,1522244166.4108484,1185369,81590.336531,764040095.621218,0.0,9454.1201439359,8054.360006655086,6654.599869374273
801,801,2019-10-27 01:00:00,9230.0,9794.98,9074.34,9529.93,93833.541604,2019-10-27 23:59:59.999,887438297.7462668,799978,47320.55467,447629005.39656264,0.0,10126.533928855466,8369.280528865474,6612.027128875482
802,802,2019-10-28 00:00:00,9528.23,9902.1,9160.0,9205.14,80174.217323,2019-10-28 23:59:59.999,759178942.9488419,681128,39754.681501,376584590.21858096,0.0,10188.26704177021,8684.126042262367,7179.985042754524
803,803,2019-10-29 00:00:00,9204.45,9550.0,9072.0,9407.62,64158.462446,2019-10-29 23:59:59.999,600611324.6356996,559589,32787.049174,307062268.4199178,0.0,9564.194787463728,8964.370866313053,8364.546945162378
804,804,2019-10-30 00:00:00,9407.62,9409.84,9001.01,9154.72,55241.786434,2019-10-30 23:59:59.999,506584830.0313323,524035,27416.561748,251452283.2053046,0.0,9439.665689476618,9157.808554487005,8875.95141949739
805,805,2019-10-31 00:00:00,9154.02,9405.0,8913.0,9140.85,54376.024902,2019-10-31 23:59:59.999,498152743.7348088,490183,27252.203536,249802680.66380808,0.0,9575.070926236005,9266.369226492505,8957.667526749005
806,806,2019-11-01 00:00:00,9140.86,9279.0,9030.0,9231.61,43594.814115,2019-11-01 23:59:59.999,398803069.00908464,478002,22843.605042,209045155.88095695,0.0,9513.539509604097,9322.198899631752,9130.858289659407
807,807,2019-11-02 00:00:00,9231.4,9373.74,9186.21,9289.52,28923.060828,2019-11-02 23:59:59.999,268119579.73009112,325421,15316.187863,141991067.1533321,0.0,9546.904761024405,9351.755186962953,9156.605612901501
808,808,2019-11-03 00:00:00,9289.85,9362.57,9066.14,9194.71,27894.378279,2019-11-03 23:59:59.999,256664259.6621914,326024,13611.806558,125328511.00426772,0.0,9462.664280816447,9354.723667957369,9246.78305509829
809,809,2019-11-04 00:00:00,9196.46,9513.68,9115.84,9393.35,45894.456277,2019-11-04 23:59:59.999,426792003.1749065,453749,24741.815925,230142613.2075244,0.0,9536.115187260493,9363.09506986219,9190.074952463885
810,810,2019-11-05 00:00:00,9392.4,9454.95,9175.76,9308.66,45935.873665,2019-11-05 23:59:59.999,428156963.0785469,492885,22809.239558,212668961.37619615,0.0,9505.205724101075,9368.640720676565,9232.075717252055
811,811,2019-11-06 00:00:00,9307.73,9440.91,9250.01,9339.05,37336.170372,2019-11-06 23:59:59.999,348607499.83121693,402997,18947.024127,176929534.86037743,0.0,9503.5832061073,9372.794771510118,9242.006336912937
