BTC_volume,BTC_quote_asset_volume,BTC_number_of_trades,BTC_ taker_buy_base_asset_volume,BTC_taker_buy_quote_asset_volume,BTC_returns,ETH_returns,XRP_returns,BNB_returns,EOS_returns,XTZ_returns,LINK_returns,DIFF,Hashrate_Price_Multiple,Mining Revenue,longs_mean,shorts_mean,longs_max,shorts_max,longs_min,shorts_min,longs_close,shorts_close,longs_open,shorts_open,fundingRateClose,fundingRateDailyClose,fundingRateOpen,fundingRateDailyOpen,fundingRateMean,fundingRateDailyMean,snp_returns,exchange_outflow,exchange_inflow,stablecoin_supply_ratio,sopr,net_unrealized_profit_loss,mvrv,BTC_ma_21_rate,BTC_ma_21_std_center,BTC_ma_21_std,BTC_EMA_Cross,BTC_mayer_multiple,bitmex_OI_last,bitmex_OV_last,bitmex_OI_first,bitmex_OV_first
65577.442058,517729474.358441,583432,35593.490022000005,281177713.21845126,1.1227745282433912,1.1109160958904107,1.1196245596105747,1.0102404475120674,1.0980735551663747,,1.0614381878405812,6703779555090.0,50986743.4509,14984659.853,24002.339963218466,17751.02540633383,25156.45420569,18207.65607444,22344.09558457,16659.4938622,22428.10468922,16999.34499101,25154.54390889,18204.66296915,-0.000271,-0.0008129999999999999,0.000386,0.001158,8.666666666666678e-06,2.6000000000000022e-05,,30764.9287769,38959.80291669,37.31921385463343,1.02128151455174,0.42010364196613537,1.7317905379852272,0.2439870377306255,0.1126210682828602,0.09210607987269084,True,1.8158001541289084,490777487.8333333,6146286148237.832,475899992.1666667,6516830704108.082
65859.208564,517939277.868858,610360,34629.645645,272371020.30677795,0.9741878239868048,0.9647797772725522,0.9520789796065432,1.005303618414273,0.9622644431024604,,1.1244211797865915,6704632680590.0,54326123.0261,17128952.0847,25225.8866678188,18368.395048078997,25517.02115749,18713.09540124,24813.95212299,17915.20011913,25151.73033152,18207.88729805,25265.04767414,18596.54116376,0.000187,0.0005610000000000001,0.00032900000000000003,0.000987,0.0002603333333333333,0.000781,0.9932506390910394,46107.72742554,44039.14692674,37.35252007766693,1.01149673007389,0.4221633748861124,1.728744649286201,0.18854771237514867,0.11232730427236316,0.09183698385112167,True,1.7659236368583466,495294776.3333333,6307481154843.832,491149247.45454544,6096114555312.454
52301.752247000004,413637782.3697456,554038,27272.360448000003,215730616.60421488,0.9958075874101648,1.012221911570875,0.9971742860026238,1.1067462568251865,1.0071607878475797,,1.0562220232766335,6704632680590.0,53659544.8295,17411194.2865,25116.26662136884,18673.026050440065,25366.5669461,18833.275055200003,24918.99999064,18576.83431344,25257.5978762,18596.58206376,24921.14399616,18735.1709997,0.0001,0.00030000000000000003,0.000302,0.000906,0.00019300000000000006,0.000579,1.008495790833841,40235.52482918,43990.10463614,37.264224228954994,1.01577518652079,0.4234758467275312,1.7332031949201507,0.16215347735018334,0.11222362848245247,0.09177676510267617,True,1.7556477874976046,527300648.3,6545634923054.5,492378156.5,6122327404839.5
49136.994589,384730220.7219517,461337,24410.962662,191296198.55463496,0.9650291529145958,0.9613700035512764,0.9407701649630604,0.9510970741601756,0.94721117129208,,1.0344973724360058,6704632680590.0,50993232.0429,16828129.8548,24534.74942746437,18960.4188261032,24927.16355552,19351.9542902,23557.93937674,18714.94126985,24914.96720584,18734.89988022,23631.12397873,18817.84590553,0.0001,0.00030000000000000003,0.000375,0.001125,0.00029400000000000004,0.0008820000000000001,0.9971756343476378,41210.86980925,41667.85710803,36.65225456912593,1.00782013553773,0.4196073411270731,1.720703517988594,0.1041563365481284,0.11027103181291853,0.09103463889389113,True,1.691919004852836,519316502.1666667,6625939536231.5,521028401.0,6479838051228.0
49648.184701,381536239.5128484,449220,25959.859838,199607980.98608008,1.029243238779146,1.0037760630438353,1.02078907027405,1.0190445584889,1.01470861094712,,1.0972552232691521,6704632680590.0,55659279.4194,18104557.647,23319.619669826276,18602.77964014923,23839.04280507,19110.15824104,22857.18789076,17933.59037425,23622.40959084,18815.93051976,22917.32896987,17962.71288699,0.0001,0.00030000000000000003,0.0001,0.00030000000000000003,0.0001,0.00030000000000000003,0.9880858602303004,42224.85877416,51884.14452646,35.65917458979835,1.0062683645605202,0.4047989048738671,1.6810098480076632,0.11826590551944773,0.11049324662172356,0.0910426833761202,True,1.7387629143369958,497204919.0,6367049034139.25,513606538.4166667,6622350394148.0
46664.785325,371381043.73160255,428676,25045.733428,199347829.0258737,1.0144379870878342,1.0176234870788354,1.0086942775845715,1.0812304497123602,1.064946722742158,,0.9941756272401432,6704632680590.0,52659677.5345,16469421.0512,23071.12938848201,18080.659147912767,23592.74200498,18932.03166736,22716.1564013,17667.42449682,22913.78405976,17964.85419322,22782.1671362,18932.03166736,0.0001,0.00030000000000000003,0.00015900000000000002,0.000477,0.00011966666666666667,0.00035899999999999994,1.0013535347808833,42772.50556538,50376.77870211,36.36726978070296,1.01617114816461,0.4232691371779749,1.7347341584264266,0.11779222258131528,0.11083632778339056,0.0910423850966586,True,1.7609503883870965,562512215.7142856,6956603550077.429,497318617.8181818,6324559778677.183
28414.328817,227376280.5854076,264448,15037.164996000001,120334124.30243574,1.007600877352675,1.0054245188250894,1.006111894687353,1.0316201923785115,0.9928040709290709,,0.8359621451104101,6704632680590.0,50993232.0429,16833084.3068,22989.649824562144,19025.19610190705,23146.45819192,19130.64475632,22748.08682479,18884.74287498,22782.68829266,18931.99470141,23121.88392933,19045.99285108,0.00059,0.00177,0.0007099999999999999,0.00213,0.000596,0.001788,,18854.46717535999,19074.56863154,36.182883421881826,1.01446905597924,0.4266590827390328,1.7448072917474262,0.10999883819141433,0.11128933845681913,0.09098845510046538,True,1.7713855571006585,583439184.8181819,7249232544273.454,565182698.1428572,6974258069129.286
49652.144567,409616322.3884788,377306,26438.946803,217911336.30408233,1.0733943810970406,1.0568699544400926,1.048078920041537,0.9450292431061662,1.077166171407009,,0.9728661275831088,6704632680590.0,46660473.7647,15115205.1346,23306.911220475664,19407.305552617087,25633.68699646,20752.05782971,22276.44132596,19036.90168521,23122.2374296,19046.00529968,25633.68699646,20752.05782971,0.00041,0.00123,0.000416,0.001248,0.0005033333333333334,0.00151,,25863.20434722,28970.263668090003,36.33056514341103,1.01742742771995,0.4300463808911775,1.7587920762760698,0.16959851245595092,0.11302449120988385,0.09139783860321332,True,1.8971326021016384,608952713.9090909,7041283806153.728,584793625.0,7252278221591.638
51886.768793,452651204.9349024,478773,27722.369637,241864670.6517397,1.0164712000677931,1.0229911136320664,1.0732933716437134,1.0126647306440548,1.16687831151202,,1.1192279275951238,6704632680590.0,54992701.2227,17530637.7421,24894.439502725167,19838.0493984018,25808.49763826,20958.41687956,24546.80149395,19628.55471215,25630.17964753,20752.75829583,24989.89496841,20122.55881205,0.000608,0.001824,0.001734,0.005202,0.0017740000000000004,0.0053219999999999995,,40099.93789087,48799.74705493999,38.978643396759246,1.02350662002294,0.4712545337193782,1.8924369884978924,0.16617966638419526,0.1154997115392388,0.0913961168433602,True,1.9235588386764368,681516472.0833334,7764112843630.668,624867930.9166666,7244830576891.082
31470.551534,273791910.6314759,349123,16561.876811000002,144108437.06115803,0.9953542127286348,1.0018482238568736,1.0356788442454594,0.987938288920056,1.010082057440208,,1.0552025744698408,6704632680590.0,55659279.4194,20943626.1747,24829.069599661183,20231.655973838395,25239.63900196,20479.93068603,24441.48101349,20020.87329057,24990.20972115,20119.3418446,24474.11394527,20087.81948348,0.001267,0.0038009999999999997,0.001543,0.004629,0.0014116666666666668,0.004235,0.991624381647948,36367.34395052,41425.701018489985,38.973005423917996,1.01909138828185,0.4687106406986061,1.880305853894945,0.1400169219492533,0.1169204676910199,0.0913000587024272,True,1.9098068094524605,701923507.7,8062150411589.0,682839696.8333334,7774353620376.0
