,Unnamed: 0,Unnamed: 0.1,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades, taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,upper,middle,lower,Date,ohlc,date,ma_21,ma_21_rate,ma_21_std_center,ma_21_std,MA_7,EMA_20,mayer_multiple,Mining Revenue,Hashrate_Price_Multiple,Bitcoin_Adjusted_Difficulty,exchange_inflow,exchange_outflow,stablecoin_supply_ratio,sopr,net_unrealized_profit_loss,market_value_to_realised
98,281,281,2018-05-25 01:00:00,7578.99,7649.55,7308.15,7457.0,26739.95664,2018-05-26 00:59:59.999,199749585.96950358,239025,13830.870234999999,103360633.04654914,0.0,8510.139944495608,7803.6037373109275,7097.067530126247,2018-05-25,7498.422500000001,2018-05-25,8539.181428571432,-12.673128421309059,3.5263261039669156,10.53446971245623,8000.126785714284,8327.686103676746,0.7351684377726275,13524570.5833,30616246.3183,4219142059010.0,49972.72960004,49972.72960004,51.0478920406134,0.988539143451973,0.29096105709604325,1.4080059460600645
99,282,282,2018-05-26 01:00:00,7456.99,7620.0,7300.0,7333.96,19464.086071,2018-05-27 00:59:59.999,145636226.4590289,212344,10377.955643000001,77725757.25385071,0.0,8080.8186485240885,7643.670256218964,7206.52186391384,2018-05-26,7427.737499999999,2018-05-26,8418.703333333335,-12.884921708054023,2.985406204702527,10.78304234046163,7884.159642857141,8241.976712850346,0.7280985532393223,16379524.3333,37681533.9303,4306949573980.0,24657.868879019996,24657.868879019996,51.03609005296944,0.991703788969283,0.2902688078460914,1.4079419218334008
100,283,283,2018-05-27 01:00:00,7334.0,7400.0,7231.11,7338.99,18706.945515,2018-05-28 00:59:59.999,136710618.49801704,198341,10258.276953,74990830.63101184,0.0,7691.898790641427,7504.725171391808,7317.551552142191,2018-05-27,7326.025,2018-05-27,8308.226190476193,-11.665982223585075,2.355067999302892,10.848660234403908,7733.114285714284,8154.743216388368,0.7180833791716206,14869389.375,34684139.1858,4306949573980.0,26567.77630414,26567.77630414,49.91281197677902,0.991284007547979,0.2740068854732104,1.3765663723423716
101,284,284,2018-05-28 01:00:00,7338.99,7437.0,7058.02,7099.0,27219.438963,2018-05-29 00:59:59.999,196788994.26580808,233392,14409.487809999999,104233730.17813648,0.0,7685.969455824355,7369.899001047124,7053.828546269895,2018-05-28,7233.2525000000005,2018-05-28,8200.32142857143,-13.430222682908777,1.7764331373843907,11.029890614487147,7558.988928571428,8066.982195779916,0.7089775681515692,15091754.9167,35112338.435,4306949573980.0,48561.85180413,48561.85180413,49.41797856787755,0.985949237916527,0.2680369019168254,1.3655321773784248
102,285,285,2018-05-29 01:00:00,7099.0,7540.0,7032.95,7461.29,39407.21183,2018-05-30 00:59:59.999,288070643.91286784,237359,21855.93031,159656478.14262193,0.0,7555.111019712696,7292.052525413289,7028.99403111388,2018-05-29,7283.31,2018-05-29,8118.118095238097,-8.090891109644943,1.3853217844183072,11.082740137788273,7431.629999999998,7992.346748562753,0.713708058620689,13947339.5,33399541.4382,4306949573980.0,65744.52045877,65744.52045877,49.71768868494554,0.992257420872435,0.2721191374802186,1.3749762011934237
103,286,286,2018-05-30 01:00:00,7467.98,7569.0,7260.5,7375.96,32041.583623000002,2018-05-31 00:59:59.999,237956894.04949045,242079,17205.948916,127816792.77222247,0.0,7498.568365837543,7257.779729230471,7016.9910926234,2018-05-30,7418.36,2018-05-30,8026.0209523809535,-8.099417584850812,0.9037079841088772,11.04394512053933,7386.539642857141,7937.68134393771,0.7265834770019053,12968995.585,29759847.8199,4306949573980.0,45774.87512863,45774.87512863,50.6918199593078,0.997519059125821,0.28750973398774204,1.4023013611133313
104,287,287,2018-05-31 01:00:00,7382.07,7699.0,7327.51,7485.01,30776.063101999996,2018-06-01 00:59:59.999,231017579.83413267,274399,17009.013231,127645145.71489055,0.0,7539.487109333942,7264.695124881986,6989.903140430029,2018-05-31,7473.397500000001,2018-05-31,7953.773809523811,-5.8936024678312435,0.46113767777600756,10.931801205762971,7380.072142857141,7893.463834991248,0.7314472831006673,16063234.125,37253334.6811,4306949573980.0,53959.59930110999,53959.59930110999,51.161006016041,0.994736471942507,0.2936656524270039,1.4148780460795463
105,288,288,2018-06-01 01:00:00,7485.01,7608.55,7355.54,7521.01,28259.124077999997,2018-06-02 00:59:59.999,211458512.1230823,303069,15701.205431,117516855.67846663,0.0,7605.358096751903,7300.5447698533035,6995.731442954702,2018-06-01,7492.5275,2018-06-01,7911.917142857144,-4.940738582052191,-0.109364305757869,10.558480162472073,7379.229999999998,7855.279422134928,0.7328473994196706,15919297.25,36396936.1826,4306949573980.0,42006.06454185,42006.06454185,51.03888786928211,0.993762860238981,0.2916104572148944,1.4114736966850312
106,289,289,2018-06-02 01:00:00,7521.01,7697.33,7437.0,7640.03,26720.690219,2018-06-03 00:59:59.999,203370447.69065264,290131,15540.051124000001,118295998.95554544,0.0,7534.936277992416,7362.650169907803,7190.364061823191,2018-06-02,7573.8425,2018-06-02,7872.588095238097,-2.954023409134848,-0.6153343670698267,10.15645604375356,7400.10214285714,7828.475905741118,0.7404153671170093,15635429.3333,35540537.6842,4306949573980.0,26129.551781750004,26129.551781750004,51.92745522363676,0.999840193971358,0.3025529983281596,1.4325901716702272
107,290,290,2018-06-03 01:00:00,7636.81,7786.69,7600.0,7714.26,27505.158950999998,2018-06-04 00:59:59.999,211737376.85348508,349636,15760.910668,121340420.79636246,0.0,7680.344682692832,7443.021126814136,7205.697570935439,2018-06-03,7684.4400000000005,2018-06-03,7826.614285714289,-1.4355413670936343,-1.010420950156652,9.845902097472727,7451.304285714284,7814.758200432437,0.7509476528023512,14525778.6667,32543142.9398,4306949573980.0,26823.591987249998,26823.591987249998,52.58623658393471,1.00154598894276,0.3108284429785894,1.4497983940236276
108,291,291,2018-06-04 01:00:00,7714.26,7760.52,7446.5,7487.0,32258.835114999998,2018-06-05 00:59:59.999,244167051.18701583,307003,17730.335818,134226423.79685757,0.0,7682.280381573923,7498.484796254527,7314.689210935136,2018-06-04,7602.07,2018-06-04,7770.598095238098,-3.64963020558082,-1.4717960421784508,9.489994023888624,7503.992499999998,7794.50218134363,0.7428720954389636,15688517.725,34898238.8104,4306949573980.0,36959.05472962999,36959.05472962999,51.66116593616556,0.995640116348966,0.3013855450287482,1.429509266460404
109,292,292,2018-06-05 01:00:00,7487.0,7679.49,7358.0,7625.0,31722.973383999997,2018-06-06 00:59:59.999,237722147.65258065,236865,17315.688399000002,129807510.9227184,0.0,7707.174124093232,7541.623139562956,7376.072155032677,2018-06-05,7537.3724999999995,2018-06-05,7730.740952380955,-1.3677984171541482,-2.0504241797836373,8.671142028865622,7540.28714285714,7770.013640263279,0.7366278571848415,17156875.25,39180231.3025,4306949573980.0,38923.57666816001,38923.57666816001,51.06167889253629,0.991687659272508,0.29318680805187974,1.4150430385962045
110,293,293,2018-06-06 01:00:00,7626.64,7699.0,7467.05,7658.84,27229.991898,2018-06-07 00:59:59.999,207006657.78019652,257573,15071.587868999999,114621117.15696232,0.0,7730.079628167174,7579.394816142383,7428.710004117592,2018-06-06,7612.8825,2018-06-06,7698.780952380955,-0.5187958019327965,-2.347005094200495,8.389487512534085,7568.076071428569,7755.048769762011,0.7440285782337781,16659392.1858,42980660.1034,4415593341670.0,40374.33589031,40374.33589031,51.78626119899023,0.997636545179301,0.3033896523415888,1.4349675485317086
111,294,294,2018-06-07 01:00:00,7658.79,7765.0,7620.0,7691.08,25062.227202000002,2018-06-08 00:59:59.999,192949056.8419996,244186,14415.555201,110989280.27224816,0.0,7775.0906857501905,7615.092732966488,7455.094780182787,2018-06-07,7683.717500000001,2018-06-07,7682.0961904761925,0.11694476743137727,-2.7063073123057384,7.929886302210247,7598.121785714283,7748.255315498962,0.7510284206031904,14067189.5,36103754.4869,4940704885520.0,41873.20675500001,41873.20675500001,52.51901686700705,0.9981907618806,0.31143440647721665,1.4518114975316607
112,295,295,2018-06-08 01:00:00,7691.08,7703.5,7531.0,7603.44,23396.804671,2018-06-09 00:59:59.999,178204158.39968467,321734,13038.958337,99303699.20240831,0.0,7775.544431161946,7636.090755186968,7496.637079211991,2018-06-08,7632.255,2018-06-08,7651.792857142859,-0.6319153961116797,-2.9439664080629835,7.7061725543044135,7618.082857142853,7737.207666403821,0.7461819478687283,13721335.6042,35121339.3988,4940704885520.0,47607.603162780004,47607.603162780004,51.94620831896136,0.99446209057225,0.3064444698074457,1.4408041465991628
113,296,296,2018-06-09 01:00:00,7603.44,7683.98,7450.0,7491.73,19339.885176,2018-06-10 00:59:59.999,147171153.412775,278971,10653.462123000001,81075317.67777646,0.0,7766.531739396673,7630.489343420726,7494.446947444778,2018-06-09,7557.287499999999,2018-06-09,7616.470952380956,-1.637778876343802,-3.2933753488475834,7.285072335841033,7615.717857142853,7720.0724124605995,0.7390606902336868,13811527.9167,35612546.9429,4940704885520.0,19929.02384378,19929.02384378,51.91492521619421,0.995169235512535,0.3068072604300951,1.4416310443501994
114,297,297,2018-06-10 01:00:00,7491.73,7491.73,6622.81,6764.99,52342.020032,2018-06-11 00:59:59.999,367338754.56308055,471088,25976.246666,182618941.7599088,0.0,8212.668478672436,7522.196803761035,6831.725128849634,2018-06-10,7092.8150000000005,2018-06-10,7532.566666666669,-10.190107842833598,-3.82987221457061,6.926356162860245,7531.199999999996,7660.33361127387,0.6940060163808917,13551637.5292,35121339.3988,4940704885520.0,56975.774879959994,56975.774879959994,47.02210645253688,0.981116095141156,0.2635506626641768,1.354189986001256
115,298,298,2018-06-11 01:00:00,6765.0,6922.0,6610.0,6872.0,34552.162303,2018-06-12 00:59:59.999,233056682.85777128,203442,18716.667057,126255580.927273,0.0,8136.4014667282045,7361.793915265505,6587.186363802806,2018-06-11,6792.25,2018-06-11,7460.698095238098,-7.890656983075658,-4.226265880980658,6.659652753253506,7415.511428571424,7577.6589816287305,0.6650315052464421,10758310.2292,31191679.0465,4940704885520.0,66233.91957642,66233.91957642,44.59567846739581,0.98250652438885,0.22212763126751542,1.286180563837369
116,299,299,2018-06-12 01:00:00,6872.0,6890.51,6435.0,6530.0,36722.211191,2018-06-13 00:59:59.999,245787800.8012235,224658,19299.735508,129341137.97553147,0.0,7997.854286443324,7156.566533778913,6315.278781114504,2018-06-12,6681.8775000000005,2018-06-12,7391.788095238099,-11.658722952207953,-4.6321867781534,6.578307424286846,7293.297857142854,7492.346459568844,0.6546775571495569,12039312.7617,34384528.0828,4940704885520.0,53494.72009067,53494.72009067,44.54207952489228,0.987220227181391,0.22585935223313847,1.288893901931479
117,300,300,2018-06-13 01:00:00,6530.0,6627.6,6118.68,6292.78,46185.5181,2018-06-14 00:59:59.999,295395681.66234124,266517,25367.243359,162375277.43848032,0.0,7727.100798455005,6919.832926482457,6112.565054509909,2018-06-13,6392.264999999999,2018-06-13,7334.208571428574,-14.19960396934448,-5.1153299800300545,6.51630938339725,7118.923928571426,7387.5767967527545,0.6269233994305455,11844835.5208,35612546.9429,4940704885520.0,63403.274703359995,63403.274703359995,42.5155755664821,0.977316329298353,0.18899126782406583,1.2331702882175122
118,301,301,2018-06-14 01:00:00,6292.78,6720.0,6260.0,6635.98,44478.130837,2018-06-15 00:59:59.999,289074808.78413,256384,23838.218565,154927680.45566285,0.0,7132.099293148817,6732.14851977893,6332.197746409041,2018-06-14,6477.19,2018-06-14,7289.49285714286,-8.965134748743097,-5.5846881230168055,6.038252112475304,6946.562857142854,7300.873292300104,0.6360223486610825,11320892.25,35121339.3988,4940704885520.0,56298.457994369994,56298.457994369994,42.876321712642934,0.992865189103093,0.19591988754551395,1.2451103362995057
119,302,302,2018-06-15 01:00:00,6638.67,6666.66,6362.31,6388.9,30018.329905000002,2018-06-16 00:59:59.999,196192096.14553955,184938,16192.452447,105856682.82114992,0.0,6984.008287456808,6580.614885746865,6177.221484036922,2018-06-15,6514.135,2018-06-15,7238.630952380955,-11.738835119111286,-6.084507058418673,5.635444336741692,6786.831428571427,7225.945835890566,0.6405533392960557,12712413.0,37577377.119,4940704885520.0,43248.32393347,43248.32393347,42.749705603987344,0.992011913430479,0.204946596552029,1.256057184618888
120,303,303,2018-06-16 01:00:00,6380.01,6560.0,6320.86,6483.98,22277.241147,2018-06-17 00:59:59.999,143760033.69408152,140470,12750.635784,82290350.53863607,0.0,6711.752333252494,6476.360708458484,6240.969083664472,2018-06-16,6436.2125,2018-06-16,7198.155714285718,-9.921648581015546,-6.555107451804968,5.069771994134734,6626.677857142856,7150.733137234317,0.6339282267106113,12305193.3,37577377.119,4940704885520.0,24355.16099545,24355.16099545,41.060701131094575,0.992516103632059,0.1952850813550501,1.2416888880509929
121,304,304,2018-06-17 01:00:00,6482.5,6589.03,6422.0,6449.61,19847.247688,2018-06-18 00:59:59.999,129120718.76299886,129759,11208.656933,72949865.16298054,0.0,6637.348703963398,6410.73117807645,6184.113652189502,2018-06-17,6485.785,2018-06-17,7155.804285714289,-9.86883175555991,-6.952512480623018,4.630761363312059,6539.959285714283,7087.404743211998,0.6398713127397228,13507060.3333,40770226.1553,4940704885520.0,24378.48750958,24378.48750958,41.36054646376386,0.989274230686293,0.20122625679280476,1.2507047617023108
122,305,305,2018-06-18 01:00:00,6444.06,6794.38,6380.0,6712.46,31821.434995,2018-06-19 00:59:59.999,208570443.95997888,180773,17674.592693000002,115843959.76406445,0.0,6647.119086027714,6405.5816744014965,6164.044262775277,2018-06-18,6582.725,2018-06-18,7137.397619047622,-5.953677260652938,-7.162512740540542,4.367110197945604,6510.0271428571405,7039.340005763234,0.650473727368029,12686407.8958,38559792.2071,4940704885520.0,38481.343400139995,38481.343400139995,41.34307683411263,0.989824114944763,0.20200384732721402,1.2535956104053196
123,306,306,2018-06-19 01:00:00,6711.39,6841.74,6653.0,6741.21,24311.421143,2018-06-20 00:59:59.999,163420093.794135,160490,12849.740659000001,86385611.9854134,0.0,6733.370444418531,6446.027236280403,6158.684028142273,2018-06-19,6736.835,2018-06-19,7103.108095238097,-5.094925916736543,-7.289401814107002,4.221957262791805,6517.878214285711,7010.530005214354,0.6668512472055771,13762650.4,40279018.6112,4940704885520.0,39228.434736619995,39228.434736619995,42.464935798907575,0.996024295720078,0.22539331703621862,1.2898857528266017
124,307,307,2018-06-20 01:00:00,6740.0,6817.23,6551.81,6761.51,26359.752452,2018-06-21 00:59:59.999,175935335.65057912,166074,13647.933531,91142872.89139906,0.0,6779.139236552473,6510.328097320562,6241.5169580886495,2018-06-20,6717.637500000001,2018-06-20,7073.848571428574,-4.415398043578662,-7.417715367443737,4.042790072240468,6564.359999999996,6982.635480908224,0.6663199295023642,13329154.5,39122596.1405,5024546460930.0,32484.18349655,32484.18349655,42.22803704899307,0.993013903790743,0.22006786502657172,1.2833170371968181
125,308,308,2018-06-21 01:00:00,6763.21,6795.0,6672.57,6718.84,25428.854047999997,2018-06-22 00:59:59.999,171149859.23602843,159783,15152.496274000001,101995867.72331424,0.0,6803.8732947679055,6574.127873714145,6344.382452660383,2018-06-21,6737.405,2018-06-21,7037.364285714289,-4.526187259637624,-7.46052069609389,4.00123203986238,6601.5335714285675,6959.280197012202,0.6697291272544982,13820511.8025,39122596.1405,5077499034880.0,39762.04150539,39762.04150539,42.53056957193556,1.00324042277979,0.22596671438175792,1.290978564298557
126,309,309,2018-06-22 01:00:00,6717.69,6733.97,5918.94,6045.0,52157.370833,2018-06-23 00:59:59.999,327460666.9145165,300515,25336.720438,158994318.27114403,0.0,7100.299393515599,6548.405991258303,5996.512589001009,2018-06-22,6353.9,2018-06-22,6967.078095238097,-13.23478914163924,-7.560839377568213,4.093085507649744,6578.642857142853,6901.624940153894,0.6331592572620595,14388442.37,42908653.8316,5077499034880.0,64939.93669984001,64939.93669984001,40.16252876362771,0.985411499062931,0.18368366873204092,1.2222111348456468
127,310,310,2018-06-23 01:00:00,6045.92,6260.0,6008.48,6149.98,26622.788589,2018-06-24 00:59:59.999,162755765.84514263,170164,15110.741399,92413061.16412096,0.0,7101.956121636125,6467.854189212634,5833.752256789143,2018-06-23,6116.095,2018-06-23,6896.123333333336,-10.81975042016363,-7.6257329912467515,4.123242999127759,6532.911785714282,6826.81256490114,0.6111451648905508,12793132.95,38112980.7563,5077499034880.0,27504.66936334,27504.66936334,38.52254337481826,0.991012778435046,0.1509002829637672,1.1773134155177059
128,311,311,2018-06-24 01:00:00,6149.98,6259.8,5750.0,6136.97,47445.998955,2018-06-25 00:59:59.999,284095336.0578902,275996,25966.417247,155558130.88157263,0.0,6990.009074364643,6368.384139858968,5746.7592053532935,2018-06-24,6074.1875,2018-06-24,6821.014285714288,-10.028483405274898,-7.728286330917255,4.128280963050454,6474.11214285714,6755.133987291505,0.6089529971809109,12098140.0,40384615.3709,5077499034880.0,35283.72409722,35283.72409722,37.80044769068826,0.98056173278561,0.13744726860897474,1.1578460790080918
129,312,312,2018-06-25 01:00:00,6137.95,6350.0,6061.97,6252.0,39164.515306,2018-06-26 00:59:59.999,242859915.8036461,218384,21986.057384,136305269.99012783,0.0,6765.285406777867,6288.578058331099,5811.87070988433,2018-06-25,6200.4800000000005,2018-06-25,6762.204761904764,-7.544946949536779,-7.770615373838563,4.116780255864252,6419.505714285711,6702.309798025645,0.6243555789847547,13225424.94,43161057.6776,5077499034880.0,52650.03091038,52650.03091038,38.65978476148942,0.992718511843613,0.1624248245145481,1.193975143594072
130,313,313,2018-06-26 01:00:00,6252.0,6272.54,6035.0,6070.78,19377.240484,2018-06-27 00:59:59.999,119676555.56449406,113431,9824.659592,60710073.42453224,0.0,6359.789216166519,6215.402748326971,6071.016280487424,2018-06-26,6157.58,2018-06-26,6688.194285714288,-9.231404760969042,-7.814178749210159,4.1224584165326466,6336.754999999997,6650.430769642249,0.6230998760177641,12092548.545,39627403.8327,5077499034880.0,34840.0638285,34840.0638285,37.578863677802744,0.987069902732476,0.16265919939038878,1.1929762334380687
131,314,314,2018-06-27 01:00:00,6065.89,6190.43,5971.0,6133.73,19225.671098,2018-06-28 00:59:59.999,117103011.80356832,99481,10381.014136,63236432.02491027,0.0,6276.2424463196985,6159.261257134232,6042.2800679487655,2018-06-27,6090.2625,2018-06-27,6615.570000000002,-7.283423801728389,-7.783094008141087,4.1213956775595175,6247.1299999999965,6597.081410628702,0.6190267761348851,11395190.5,36850961.5259,5077499034880.0,41923.42464481,41923.42464481,37.02662079335579,0.887539067869577,0.1505406438627135,1.1856273946318365
132,315,315,2018-06-28 01:00:00,6134.73,6173.01,5827.0,5853.98,30585.266025999998,2018-06-29 00:59:59.999,185247010.87925187,156241,16422.378159,99598694.73730522,0.0,6352.030705083775,6089.069031406372,5826.107357728971,2018-06-28,5997.179999999999,2018-06-28,6528.089047619052,-10.326284502275826,-7.7626000711860055,4.1061684536339405,6141.383571428568,6539.947942949776,0.612184003100261,9288788.415,30540865.3742,5077499034880.0,30882.17490651,30882.17490651,36.95653243905949,0.978739926726772,0.15630617882885572,1.183778577147794
133,316,316,2018-06-29 01:00:00,5851.01,6300.0,5780.0,6197.92,33911.287277999996,2018-06-30 00:59:59.999,201409363.91549844,212542,18727.192128,111291346.32526273,0.0,6328.765812528232,6052.801260487147,5776.836708446062,2018-06-29,6032.2325,2018-06-29,6461.159523809528,-4.074183942363334,-7.653130545806934,4.14246204572234,6095.4310714285675,6491.594091240273,0.6189032957409173,12052693.75,39627403.8327,5077499034880.0,37545.56105163,37545.56105163,35.83696196341136,0.984776997772609,0.13182744644557767,1.1522532203293014
134,317,317,2018-06-30 01:00:00,6197.92,6528.99,6186.03,6390.07,37919.612839999994,2018-07-01 00:59:59.999,241568568.03107783,230915,20036.025726,127666717.38353091,0.0,6421.4758258853235,6072.815515647315,5724.155205409306,2018-06-30,6325.7525,2018-06-30,6408.699523809528,-0.2906911728396011,-7.464766908457266,4.293993999336473,6125.382142857139,6475.799653979294,0.6524057835359228,11236721.625,38112980.7563,5077499034880.0,28821.12118784,28821.12118784,38.41486215235793,1.00038516923058,0.1944182346009583,1.2404079575830869
135,318,318,2018-07-01 01:00:00,6391.08,6441.06,6251.0,6356.81,27562.965974000002,2018-07-02 00:59:59.999,175096501.49486908,183060,15580.033848,98972791.71265252,0.0,6508.971111588643,6125.376658365967,5741.782205143292,2018-07-01,6359.9875,2018-07-01,6389.262380952386,-0.507920617709047,-7.370256586645373,4.403633992421981,6166.210714285711,6464.769925028885,0.6591791113937697,10494418.5,35588942.2956,5077499034880.0,19334.681632440002,19334.681632440002,38.412160896071924,0.963097673139356,0.19333862913254432,1.2405776656092462
136,319,319,2018-07-02 01:00:00,6360.82,6685.0,6271.62,6615.29,36230.452264,2018-07-03 00:59:59.999,235524330.64865333,242589,18966.910906999998,123205676.19274496,0.0,6723.081227210925,6218.2048946945215,5713.328562178118,2018-07-02,6483.1825,2018-07-02,6377.0380952381,3.7360903479596317,-7.146186312887913,4.720064974682154,6206.596785714282,6466.523503597563,0.6753008730360426,11673361.875,37103365.372,5077499034880.0,39093.15059964,39093.15059964,38.97279430601761,0.999795170572278,0.2060125386869997,1.2593445919486388
137,320,320,2018-07-03 01:00:00,6615.29,6679.35,6463.01,6513.86,38657.781691000004,2018-07-04 00:59:59.999,254550438.13768885,232914,20503.625399,135047837.8167885,0.0,6599.732697577736,6315.45048483985,6031.168272101964,2018-07-03,6567.8775000000005,2018-07-03,6376.269523809528,2.157852262623109,-6.8640130356208955,4.914319894531946,6265.210714285711,6476.1762651597,0.6878749082432326,11271293.25,37594816.2563,5172892177080.0,41888.48633234,41888.48633234,39.80568820376866,0.996174961376974,0.2245928115283988,1.2882595299192712
138,321,321,2018-07-04 01:00:00,6511.01,6784.92,6441.11,6586.98,23571.892777,2018-07-05 00:59:59.999,156277884.33011597,146203,12244.070908,81263604.85511883,0.0,6613.7910830900655,6407.1731108244385,6200.555138558811,2018-07-04,6581.005,2018-07-04,6390.279047619052,3.078127745520547,-6.451065625097895,5.005050622641291,6335.316785714283,6486.15995419211,0.6935192913464874,9617154.0,30929068.6931,5363678461480.0,31978.653038639997,31978.653038639997,39.726031793114764,1.00188167340274,0.22235990910687356,1.2856669890826862
139,322,322,2018-07-05 01:00:00,6585.53,6712.0,6453.33,6529.2,35071.972898,2018-07-06 00:59:59.999,230809190.3074052,216533,19214.780702,126481460.0087366,0.0,6656.985700457887,6477.3885862742245,6297.791472090562,2018-07-05,6570.015,2018-07-05,6385.19428571429,2.2553066961156674,-6.102277990022252,5.090516096741001,6417.150357142854,6494.146149030957,0.6969523424347007,11089706.0,35728406.9386,5363678461480.0,43025.29560685999,43025.29560685999,39.844639005503794,0.996442854244667,0.2297228133655623,1.2971899564399347
140,323,323,2018-07-06 01:00:00,6529.2,6648.54,6425.0,6609.78,29397.094748000003,2018-07-07 00:59:59.999,192230903.67599213,193854,16292.945157,106560209.09449027,0.0,6617.188725283224,6533.603702324012,6450.018679364804,2018-07-06,6553.129999999999,2018-07-06,6395.712380952386,3.3470488711335094,-5.7208451973450485,5.185464208006383,6491.564285714282,6499.763658647056,0.6995985837834834,11467704.875,36528296.6462,5363678461480.0,34995.44771601001,34995.44771601001,40.644252575749896,0.987441678014115,0.22669314852015734,1.2925477493089501
141,324,324,2018-07-07 01:00:00,6609.79,6818.16,6508.88,6756.98,23973.876886000002,2018-07-08 00:59:59.999,158034155.17779145,145449,12894.823579,85004234.47737303,0.0,6766.666882019323,6593.834984966019,6421.003087912715,2018-07-07,6673.4525,2018-07-07,6408.712380952386,5.434283805319694,-5.2846736375028165,5.3364215550106815,6541.23571428571,6516.305453061623,0.7167200012995241,13022240.0,42660784.4043,5363678461480.0,20752.91119336,20752.91119336,41.30724737723216,0.996473411709609,0.2282579831132022,1.29527070330088
142,325,325,2018-07-08 01:00:00,6753.48,6780.0,6667.44,6712.1,24622.947794,2018-07-09 00:59:59.999,165941351.79836008,145349,13146.632642,88613261.77225646,0.0,6814.906282975813,6647.864207129444,6480.822131283077,2018-07-08,6728.254999999999,2018-07-08,6421.211904761911,4.530112065331011,-4.899052344909576,5.448061986662461,6593.845357142853,6536.491124198611,0.7264451590733205,12914635.5,41594264.7942,5363678461480.0,21707.82436237,21707.82436237,42.4108881008015,0.986238814471858,0.2504630708158552,1.333084831232009
143,326,326,2018-07-09 01:00:00,6712.1,6802.06,6612.24,6662.12,26732.40655,2018-07-10 00:59:59.999,179250573.66648534,147315,14384.135477000002,96490394.6402318,0.0,6843.177394815187,6684.238748240281,6525.300101665374,2018-07-09,6697.13,2018-07-09,6418.814761904769,3.790501005563087,-4.489035114231675,5.438353482193906,6624.4092857142805,6551.790064751124,0.7266658255702847,13062255.0,42127524.5992,5363678461480.0,33215.45128404,33215.45128404,42.09079229460489,0.998660553331532,0.24543200026598766,1.3241563631791116
144,327,327,2018-07-10 01:00:00,6662.78,6681.0,6263.0,6296.91,38560.672701999996,2018-07-11 00:59:59.999,249099760.18974972,189913,19261.135859,124490444.6988554,0.0,6986.73581953929,6660.864567810753,6334.993316082217,2018-07-10,6475.9225,2018-07-10,6397.657619047626,-1.5747579043253666,-4.333889085533589,5.426025642833435,6611.2728571428515,6544.564582393874,0.7054959730906063,11427128.0,36261666.7437,5363678461480.0,42186.23027328,42186.23027328,40.77897086490677,0.990679202273294,0.21874556617483992,1.2779114677783734
145,328,328,2018-07-11 01:00:00,6296.91,6406.0,6278.99,6378.07,28715.498487,2018-07-12 00:59:59.999,182357469.02807087,151869,15667.909412,99524638.10405175,0.0,6979.0176651909105,6605.2035302855,6231.389395380089,2018-07-11,6339.9925,2018-07-11,6379.398571428578,-0.020825966800828155,-4.1415416660562085,5.432470887489782,6576.842499999994,6525.081526927791,0.6934444665812818,12485753.0,39727855.4765,5363678461480.0,38401.61373486,38401.61373486,39.89107319125855,0.984248506632995,0.20081920376363904,1.251085987646771
146,329,329,2018-07-12 01:00:00,6378.07,6380.28,6070.0,6250.57,31306.663348000002,2018-07-13 00:59:59.999,194325733.78750432,150985,16067.766611000001,99754110.04002684,0.0,6907.00915936,6525.8753857644815,6144.741612168961,2018-07-12,6269.73,2018-07-12,6357.100000000008,-1.6757641062749968,-4.041116943162012,5.438274709270007,6533.944642857137,6500.762333887049,0.6883173467787189,10811120.625,35995036.8411,5363678461480.0,31828.38190509,31828.38190509,38.47393986151254,0.979419853481572,0.18313758319310564,1.2224714705968434
147,330,330,2018-07-13 01:00:00,6251.4,6350.0,6110.0,6214.57,26375.325286000003,2018-07-14 00:59:59.999,164467999.80925834,144757,13191.157016,82276362.81213073,0.0,6758.640125868559,6437.7573763428345,6116.874626817108,2018-07-13,6231.4925,2018-07-13,6365.174761904769,-2.366074264074115,-3.979815411781582,5.442396177731941,6487.996428571423,6475.117587802567,0.6868795543733048,11268737.625,37594816.2563,5363678461480.0,50755.15710145,50755.15710145,37.758053361970774,0.982644513644068,0.1848069428517055,1.2266127188770524
148,331,331,2018-07-14 01:00:00,6214.57,6335.0,6178.0,6251.99,17783.071999,2018-07-15 00:59:59.999,110959488.24719918,108052,9833.313029,61362055.0050005,0.0,6473.120491335918,6360.610962925275,6248.101434514632,2018-07-14,6244.889999999999,2018-07-14,6370.032380952388,-1.8530891821736617,-3.953602692092031,5.450103107357093,6426.7732142857085,6453.19115086899,0.6915954247498912,11015182.75,38128076.0613,5363678461480.0,16697.881397110003,16697.881397110003,37.73145036088482,0.992796289035001,0.1855435853935589,1.2273538507171562
149,332,332,2018-07-15 01:00:00,6250.9,6395.0,6225.4,6353.01,22979.211508,2018-07-16 00:59:59.999,145409822.7448766,114997,13590.240175,85970280.53502199,0.0,6441.449427071623,6313.652356435498,6185.855285799373,2018-07-15,6306.077499999999,2018-07-15,6380.320000000007,-0.428034957494404,-3.9296144442444296,5.463656878254225,6366.462142857138,6439.180326976705,0.7019323713864121,10322279.625,35461777.0361,5363678461480.0,20484.782123269997,20484.782123269997,38.2524266349609,0.998678507908059,0.19587061502220215,1.242726789168225
